"X0","Xb","gmax","pet_a","pet_b","C","alpha","beta","lmd1","lmd2","lmd3","lmd4","lmd5","lmd6","lmd7","lmd8","lmd9","sigma","X0_opt","Xb_opt","gmax_opt","pet_a_opt","pet_b_opt","C_opt","alpha_opt","beta_opt","lmd1_opt","lmd2_opt","lmd3_opt","lmd4_opt","lmd5_opt","lmd6_opt","lmd7_opt","lmd8_opt","lmd9_opt","sigma_opt","NLL"
5,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5,5.22523539478017,1.15100055531906,4.43476713265384,5.30434276070515,2.11001070303285,0.0529204279189181,1.08758550586404,0.924132757423179,0.0734333915385944,0.384842605899916,0.260953488248806,0.147180639945401,0.92226438264786,0.99997656604814,0.758339902056196,0.807373721893712,0.323376460105351,1.26197282361157,1431.9114496689
15,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5,16.6056165486307,2.19614910458278,4.46069365268487,5.24969833565235,2.19400547046744,0.079738101763029,0.663983014086338,0.576679862322335,0.087729569516336,0.75879457788786,0.111154433525588,0.469536905359833,0.0556940536552437,0.85572706028729,0.683743701539192,0.837405864169065,0.0340588026494049,1.29730661663268,1436.27250420491
25,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5,24.3183228092318,2.63379388187951,3.96776551909492,5.19847750572491,2.01148762693168,0.0811515967186666,0.852248127841836,0.814660360942816,0.00747087508750641,0.762508173593147,0.119894054885729,0.265892298496628,0.417181619807413,0.850230731141673,0.968751197106551,0.443456564823374,0.012292245597822,1.25024182986748,1443.84913771298
5,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5,5.70516416784285,1.35315806696559,4.33471046903536,5.17475877260636,2.05202780338515,0.0610325481875593,0.868919360786874,0.706446615247938,0.0575825486850686,0.0628785071689129,0.0717648810675125,0.316117431665027,0.88184821198163,0.819155321593419,0.539843612728475,0.655658544928287,0.341598217657261,1.24016973723811,1431.8234418584
15,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5,16.3762309669198,1.98392643475683,4.98099477307197,5.470693472446,2.39706786280965,0.0430566940639026,1.07394934124663,0.824776618986794,0.12672744713289,0.890474474914694,0.428579878293114,0.517833576130652,0.867087293492766,0.982523497161799,0.945262695197821,0.911668124272596,0.278252871045237,1.18813472597524,1430.96756053043
25,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5,24.443155235823,2.44747375930516,5.41098724740224,5.2679919164711,1.981985264829,0.0852152150898364,1.13388288927442,1.14185527724835,0.113784111524745,0.980468082379662,0.202779247270055,0.890745381648488,0.287338435861194,0.780100955365284,0.127889622035876,0.844452355776819,0.35675801870028,1.23578679343912,1431.43252767584
5,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5,5.52933956295835,1.35576907141937,4.77027743375933,5.5396182400674,2.00220727330785,0.0548240552361998,1.29865107794533,0.988598644294857,0.0551680698589499,0.781664019828831,0.238629282092085,0.891820673381475,0.447798605363198,0.771937226397777,0.889652899327262,0.585730500185401,0.311015545911645,1.23642211226872,1430.29402290695
15,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5,14.196250485453,2.24746008484218,4.56974284002967,5.90709364041324,2.90437690058039,0.106677431060051,0.917615716051861,0.973746846958573,0.0818939494633709,0.0761635790667564,0.106276657305764,0.409652585530951,0.936909650380876,0.75714082246003,0.582626349471284,0.520585935369465,0.207734082477723,1.26043990130272,1428.33420544636
25,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5,23.8380716014202,2.49997540503216,4.73938618784876,5.31666244392192,2.4692442831697,0.179094178226806,0.840043797467287,1.26747426079391,0.077542446353434,0.318790688837771,0.181117451870238,0.824758928807231,0.892003359581842,0.867669479667636,0.467087054169735,0.829672861753076,0.177325571577784,1.25254921121651,1433.70107558897
