"X0","Xb","gmax","pet_a","pet_b","sigma","X0_opt","Xb_opt","gmax_opt","pet_a_opt","pet_b_opt","sigma_opt","NLL"
20,2,1,3,2,5,5.19952459812213,1.16671119458165,3.37743347593394,4.78015961623466,0.538380094993258,1.64501055459474,196.837715580122
25,2,1,3,2,5,6.4750338318982,1.43102974416781,3.19473438843332,4.73377163218761,0.550720747361417,1.71446207950559,197.036572826381
30,2,1,3,2,5,27.608333996319,2.68820224125594,3.29403662316188,4.75928459780923,0.661815103630276,1.65126447070069,198.764690451433
20,2,1,3,2,5,7.80141536218411,2.57492981845854,3.21079664246461,4.73797710726727,0.557673073457672,1.60677345860126,197.576859247289
25,2,1,3,2,5,17.4506337172467,2.53816096136303,3.27339968106353,4.73792165539342,0.581780255494368,1.65491285168168,198.149816000976
30,2,1,3,2,5,18.1785110311757,2.88040152094237,2.87934316337949,4.79820643333329,0.646142826533128,1.69302949617577,198.606609197991
20,2,1,3,2,5,13.6944061635018,2.41500634396851,3.31097780927512,4.72483996393344,0.554798319961258,1.6020310380547,197.998766280312
25,2,1,3,2,5,23.4890937204902,2.67295643742545,3.46390673153502,4.76278961549431,0.598592863317584,1.62266462207837,198.714707376101
30,2,1,3,2,5,16.5619222323506,2.52861112978168,3.15373043506357,4.73460274827996,0.598015495326921,1.68645741061626,198.170898681036
