"X0","Xb","gmax","pet_a","pet_b","sigma","X0_opt","Xb_opt","gmax_opt","pet_a_opt","pet_b_opt","sigma_opt","NLL"
20,2,1,3,2,5,28.363755256354,2.26559533605974,3.08701922282455,4.66575664519197,2.60922758476963,1.31848706057647,1435.18257646281
25,2,1,3,2,5,26.3988211360331,2.26510213748488,3.00477903966378,4.7146669696108,2.82049783091168,1.32666095651547,1435.12678923507
20,2,1,3,2,5,29.5451174146602,2.33390543408278,3.04725522722656,4.81785104636698,2.77317327935444,1.32069542771177,1435.10606144314
25,2,1,3,2,5,28.9748384809968,2.28753323054358,3.08106647971904,4.62124404708538,2.83084470157394,1.3354078544873,1435.23551034425
20,2,1,3,2,5,26.5190546162496,2.27681611666823,3.00455456368078,4.60618249501048,2.86801219872079,1.31906848596645,1435.14715672864
25,2,1,3,2,5,22.7690317556986,2.18239277878496,2.9478772798548,4.807984360935,2.77344261017771,1.32263191950917,1435.30697463978
