"X0","Xb","gmax","pet_a","pet_b","C","alpha","beta","sigma","X0_opt","Xb_opt","gmax_opt","pet_a_opt","pet_b_opt","C_opt","alpha_opt","beta_opt","sigma_opt","NLL"
5,2,1,3,2,1,1,1,5,5.62470626648129,1.38498483215091,4.29235903127797,4.35011575736207,1.08250500680209,0.10371612277757,0.814152265193325,1.45942101960697,0.897319426914679,1531.94699458966
5,2,1,3,2,1,1,1,5,6.01765949714799,1.34132130484254,5.07260142045077,4.11046895740151,0.990650869121455,0.101227915943927,0.888676927302594,1.42876431627941,0.852712284725699,1526.72488094856
5,2,1,3,2,1,1,1,5,4.72699969291496,1.16094381458087,5.09355934163461,4.15001622721718,1.11711646549629,0.126681888623311,0.731105972076791,1.3912396576459,0.917825001303961,1523.85279726275
