"X0","Xb","gmax","pet_a","pet_b","C","alpha","beta","sigma","X0_opt","Xb_opt","gmax_opt","pet_a_opt","pet_b_opt","C_opt","alpha_opt","beta_opt","sigma_opt","NLL"
25,2,1,3,2,1,1,1,5,26.305360576044,2.65967642197953,4.56737401750493,4.40450944442044,2.92434715817329,0.0101469491838084,1.2871453865191,0.601078399091183,1.28019550223536,1415.22357707666
30,2,1,3,2,1,1,1,5,28.9049887311286,2.4138229285187,4.63455655660542,4.79557460609213,2.68149236708599,0.0175520446808684,1.16074945535164,0.928806616894671,1.25629828737792,1413.46406664654
25,2,1,3,2,1,1,1,5,26.2104386956641,2.43248909170925,3.84852992546349,4.41209390627542,2.89201719135783,0.0113589118622389,1.40003831119948,1.20048591192567,1.27359936079769,1419.07114718693
30,2,1,3,2,1,1,1,5,29.5877083143218,2.45189948126801,3.68157685951699,4.99561942228401,2.93225180129595,0.0146424383382145,1.47796723654124,1.49705888865943,1.31188073363437,1421.14521939293
25,2,1,3,2,1,1,1,5,23.3418974178682,2.34392153200528,4.51300298495058,5.24411683551269,2.78472365620893,0.0131284374785955,1.60005632216994,1.13661054300336,1.31377391411689,1414.14099405981
30,2,1,3,2,1,1,1,5,29.7888956164691,2.61282935521071,4.20046393127542,4.79026672930515,2.62162419073387,0.0140881216326608,1.41472555441466,1.09368633164768,1.30808449531284,1413.41465102465
