"X0","Xb","gmax","pet_a","pet_b","sigma","X0_opt","Xb_opt","gmax_opt","pet_a_opt","pet_b_opt","sigma_opt","NLL"
25,2,1,3,2,5,29.5326254238385,2.13952696885805,3.50007884619899,5.11959226451172,2.21254745469739,1.40050376116767,1520.13461464108
30,2,1,3,2,5,29.0613472496121,2.15299338446916,3.46550134224503,5.07560750645878,2.14599889539066,1.3903495274047,1520.04341433026
25,2,1,3,2,5,24.8017770645811,2.11983653281282,3.25095869720047,5.21677636038265,2.45883309811375,1.37763557406039,1520.41369493413
30,2,1,3,2,5,26.6052917370976,2.12626025971365,3.38406587873764,5.01837733099863,1.90396120007907,1.40219345870495,1520.2437102374
25,2,1,3,2,5,29.4075210366652,2.19372250723682,3.40059415177536,5.13919327627919,2.219728990112,1.4063037852634,1520.1127296223
30,2,1,3,2,5,28.1931770107267,2.1602071899386,3.39170068935956,5.06351768897209,2.00325620847995,1.40095692349812,1520.16560742516
