"X0","Xb","gmax","pet_a","pet_b","C","alpha","beta","intra","inter","sigma","X0_opt","Xb_opt","gmax_opt","pet_a_opt","pet_b_opt","C_opt","alpha_opt","beta_opt","intra_opt","inter_opt","sigma_opt","NLL"
25,2,1,3,2,1,1,1,0.5,0.5,5,22.8643064465217,2.54761509319915,5.5750199727579,5.35182758722642,2.53153851729289,0.323448308383366,1.40731166012063,0.87269012450891,0.0608235339230253,0.0431508976998966,1.31585364890877,1472.4643825006
30,2,1,3,2,1,1,1,0.5,0.5,5,28.9250696026374,2.56874551407292,5.94305207855155,4.36927034401217,2.74943568829776,0.588773657627077,1.14559168734422,0.968856059799296,0.0582329877257629,0.0523233871661623,1.36337289686322,1478.15905420624
25,2,1,3,2,1,1,1,0.5,0.5,5,25.4789971161751,2.1482901317667,4.6016116052167,5.05969957925906,2.49334922662542,3.03745739287637,0.712377833103823,1.60958978995608,0.0318740978368672,0.0368132799437995,1.35513415435981,1502.74526234985
30,2,1,3,2,1,1,1,0.5,0.5,5,28.5097942658608,2.49476407741582,5.51955962257464,5.00207992687567,1.81543682131578,0.04139003762129,1.35874228773301,1.16230060974085,0.715412566716664,0.570740518818496,1.33382489837209,1475.76890795879
25,2,1,3,2,1,1,1,0.5,0.5,5,26.1688047931366,2.57520055461909,7.09763412155367,5.31791047973454,2.66523775133237,0.0318997388126365,1.35454314773656,0.757393780892832,0.625221921070797,0.568101048307032,1.30907714964788,1467.04444783863
30,2,1,3,2,1,1,1,0.5,0.5,5,27.2485439622974,2.53119452636186,6.10778673221094,5.68217616608854,2.44841815919175,0.0175001549380183,1.49171097503685,0.833155739004418,0.674097083305233,0.711319613643269,1.32485027958674,1471.25972288702
