"X0","Xb","gmax","pet_a","pet_b","C","alpha","beta","sigma","X0_opt","Xb_opt","gmax_opt","pet_a_opt","pet_b_opt","C_opt","alpha_opt","beta_opt","sigma_opt","NLL"
20,2,1,3,2,1,1,1,5,23.1426842645117,2.68789273596124,3.35474359960089,4.75010663452466,1.57178535827244,0.0308524369059195,0.620932578118791,0.666229091909714,0.924200254701685,288.753967963707
25,2,1,3,2,1,1,1,5,25.4360248687188,1.66653517097135,3.03261598138144,4.72475016590905,0.972489669966325,0.000412188023541742,0.849077832052209,3.37800190259786,1.04610010253763,306.756389243147
30,2,1,3,2,1,1,1,5,28.0425658996189,1.83252234368619,1.71072451856045,3.88087853660259,2.15738241543641,0.000708240644564535,1.63036474807291,0.103043137174835,1.6072871593905,363.585825710222
20,2,1,3,2,1,1,1,5,19.9156109640345,2.19584770868805,2.56566425145152,4.80303907173662,0.878407095474174,0.00219363214632043,0.0319789209261472,3.43568010971109,0.947627246875339,305.872317342391
25,2,1,3,2,1,1,1,5,26.2896205503888,2.59982031048605,5.9520554055481,4.97370912009846,1.56888264168153,0.0108434629707633,1.34256749402492,0.428849604627396,0.83676331622763,271.882840691745
30,2,1,3,2,1,1,1,5,27.0162321106892,1.9412779077285,6.90315898504793,3.03950961999814,2.85837693925168,0.0247846306889564,0.896605890080345,0.53180780214252,0.873792676269659,274.576737235524
20,2,1,3,2,1,1,1,5,22.2120324886256,2.25358329488983,4.84939239916455,4.69486141587044,1.80141519231699,0.0078220328722331,0.986322161226122,0.109963033111704,0.881330049916175,274.430650289878
25,2,1,3,2,1,1,1,5,25.2143335721042,2.07621723266678,4.98926138178773,4.57990337487806,2.66725496860715,0.00943642320308074,1.06954921961587,0.237913663184797,0.872572082010418,273.93361934566
30,2,1,3,2,1,1,1,5,28.3774806682385,2.25127321535399,6.20205447115391,4.64447582276086,2.83881113692893,0.0148697339892534,0.972639508155554,0.301301878008272,0.902363700038567,273.237432390599
