"X0","Xb","gmax","pet_a","pet_b","sigma","X0_opt","Xb_opt","gmax_opt","pet_a_opt","pet_b_opt","sigma_opt","NLL"
20,2,1,3,2,5,25.5467149910283,1.40605593188112,4.51988862364381,5.19761344644196,1.30641247888469,1.66998799861046,199.381672265943
25,2,1,3,2,5,29.350081572689,1.40042332815019,5.09973426585006,5.62304778120581,1.6925887122783,1.68168221963411,199.037699401299
30,2,1,3,2,5,29.2953539969872,1.49366935844029,4.69358612673142,5.33636988344073,1.44773771853148,1.66783074937638,199.074578683672
20,2,1,3,2,5,28.8675544190206,1.46168662925364,4.6264676358491,5.16788504813268,1.33347906483623,1.65196846587581,199.06421709049
25,2,1,3,2,5,28.8981023168564,1.37798477874322,4.89592958419014,5.15186076806871,1.12803925627544,1.66570411694216,199.193938470637
30,2,1,3,2,5,29.9405702365847,1.40452809871513,4.95875936543219,5.64468170897602,2.15309183245515,1.69568853442581,199.058763609434
20,2,1,3,2,5,29.9901009626596,1.4710808219731,4.6819603177539,5.32967689028584,1.55644938653923,1.67997666632805,199.014732890873
25,2,1,3,2,5,28.4259009884931,1.43574993339169,4.60851802229036,5.35799574374747,1.5903393430214,1.71907131392841,199.242778507353
30,2,1,3,2,5,29.0486276511527,1.39727169598189,5.05961553317161,5.43792180248006,1.5880253179465,1.70652852243583,199.0370825307
