"X0","Xb","gmax","pet_a","pet_b","C","alpha","beta","lmd1","lmd2","lmd3","lmd4","lmd5","sigma","X0_opt","Xb_opt","gmax_opt","pet_a_opt","pet_b_opt","C_opt","alpha_opt","beta_opt","lmd1_opt","lmd2_opt","lmd3_opt","lmd4_opt","lmd5_opt","sigma_opt","NLL"
5,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,0.5,5,4.82749149944272,2.1793181797815,5.89129996624321,5.26047188253029,1.37578630148232,0.0559798695854488,1.20046262114663,0.60167083115924,0.0307202678017206,0.148382608832692,0.631938766606015,0.754857122534314,0.00652265575968234,1.67215638007625,178.254923983725
15,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,0.5,5,13.1657830054109,2.85739694312919,6.46295450542198,4.8770606364757,1.80741731177844,0.0581289618051645,0.815127916157317,0.288500593338975,0.058822565134809,0.208353165720674,0.643057186299811,0.844426801163398,0.00659091178543682,1.44549749188567,171.819237010596
25,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,0.5,5,23.971489281049,2.72092966502946,5.76556584137849,4.73850609531436,1.23953315757073,0.123766599992926,0.687260062688307,0.0882524621207756,0.0188645523622194,0.150697576348692,0.246863288036393,0.243739961159799,0.0106313406927937,1.48718256878042,175.572445967172
5,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,0.5,5,7.56469696989314,2.52962528644204,4.70081892868878,5.88913296573981,2.25156273529973,1.56575618706549,0.275633666721404,0.858142436423682,0.0101241182506179,0.255587156350717,0.272959761456123,0.178575787183424,0.000329949038538697,1.58471314904978,185.76548024444
15,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,0.5,5,14.7167103091522,2.08782300018994,6.24825791914571,5.21368606121243,2.75544807505612,0.0901451693415015,0.897025790257746,0.665140290235934,0.193158460497919,0.0193061127969262,0.901064415815472,0.773511781044905,0.0093810716636508,1.62961275924393,171.865652437134
25,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,0.5,5,23.7521444671658,2.09255528795721,7.3422254089021,5.38969268323982,2.34994453341376,0.0132723805631792,1.39567931728966,0.242755011947329,0.238934301598023,0.150785543090827,0.864556709995078,0.741781633694607,0.0324510058643343,1.29945983605296,167.009954707784
5,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,0.5,5,13.0724890441683,1.41657416495057,8.28682808341297,4.4278508069625,1.56741253648661,0.059616325591918,1.03438029065193,0.300072167554294,0.124854644440536,0.635147800158881,0.542687234314692,0.637721806632554,0.00130612892890597,1.47985847136035,166.746239577392
15,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,0.5,5,16.6389846709088,2.74213504777597,5.86767610167843,4.77825190937449,2.64561381108073,0.074188280565632,1.00817581308862,0.528892285387873,0.0421839224619295,0.0784364289851663,0.630038238809964,0.623025106918002,0.0116282774342288,1.36735474641044,172.989211823833
25,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,0.5,5,28.2720781485826,2.23066943449638,6.55093600807196,3.83005397835519,2.51427720508287,0.0104747173466894,1.46823930912177,0.260205291635876,0.235654521570956,0.505250529313086,0.71209478780086,0.787451457566027,0.00794804268636986,1.58169158220811,176.498922107768
