"X0","Xb","gmax","pet_a","pet_b","C","alpha","beta","lmd1","lmd2","lmd3","lmd4","sigma","X0_opt","Xb_opt","gmax_opt","pet_a_opt","pet_b_opt","C_opt","alpha_opt","beta_opt","lmd1_opt","lmd2_opt","lmd3_opt","lmd4_opt","sigma_opt","NLL"
5,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,5,4.78164252405557,2.20349486045208,1.65496626561085,3.63024693177832,1.32707646492975,0.00936221839191971,2.08179836331909,2.35832635327272,0.265736900459698,0.20484868864942,0.422944385604414,0.457297992520801,0.535978149446012,58.6392082748824
15,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,5,16.6429317860108,2.19128456016861,1.66715317070081,4.13427086659667,2.42999313715801,0.0043930399820343,2.31004413764471,1.79011425540893,0.161078735884628,0.206558523318774,0.0252641049265494,0.86055112039338,0.568739795232854,58.2820833286125
25,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,5,26.0034774315035,2.725306209245,1.83489020404664,4.50748236508014,2.6250857678783,0.0110906599427201,1.65840160369318,1.78701578851459,0.0301177562453087,0.256373115478735,0.447768456182333,0.277581858458,0.546477637820648,60.2867570019562
5,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,5,11.1155850213711,1.68056494583324,2.6283348767655,5.31930820379424,2.3955061965904,0.000490705026248923,3.90800183763326,1.47396872146717,0.421636982568833,0.249810294616258,0.356292408499561,0.368115769289438,0.491754287047195,67.3913855116542
15,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,5,15.0881080932727,2.33982646013353,1.56107587133681,4.413412848706,2.67311548083325,0.00608157236304803,0.120168687276287,2.53470906626296,0.706981945896442,0.316518153260058,0.0883777992119248,0.0991622673787963,0.527569178508619,60.5206400555581
25,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,5,28.9674946359668,2.41959466860935,2.52368103509588,3.65541138610123,1.92529547063397,0.0113445258480338,1.89664672110503,1.10732289609894,0.243728544817415,0.197708380299058,0.418016643574222,0.965702706782014,0.467525293205834,57.4897456822617
5,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,5,6.44862108201794,1.52570573094118,1.52547033175417,4.05007793009307,2.10642962120807,0.0131602068285148,0.887134143535138,1.93696610842427,0.573436151140923,0.570201421527337,0.4668025732424,0.729861738005479,0.549684090183763,59.568842911897
15,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,5,14.0097191808572,2.66740992624345,2.43164086006529,4.10839380917294,2.25164392674374,0.011988672396707,2.33692345762178,1.3789069594366,0.0826679949150758,0.189711984787757,0.636350329228735,0.80933635663256,0.498823957463882,52.1081925787684
25,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,5,21.8974687337334,2.9378486209447,1.6483500994867,3.51570084817039,2.61357754090381,0.0205922927056789,1.97047988268464,2.22169561332437,0.0782513414573093,0.118772655714168,0.347921638258173,0.730327072938795,0.518637998085047,58.1333136829872
