"X0","Xb","gmax","pet_a","pet_b","C","alpha","beta","sigma","X0_opt","Xb_opt","gmax_opt","pet_a_opt","pet_b_opt","C_opt","alpha_opt","beta_opt","sigma_opt","NLL"
20,2,1,3,2,1,1,1,5,19.9026253422031,1.64239002005969,8.52540723325003,4.83830814993261,1.40647129048515,0.00472653480849221,1.73183325890012,0.465957521680558,1.45088273593525,185.174723537091
25,2,1,3,2,1,1,1,5,29.0505177175414,1.53814750846584,4.8009049201077,5.70367758333856,2.03086496800195,0.00655816461365385,0.571882634029551,0.611268860986531,1.64341968457179,199.373744067309
30,2,1,3,2,1,1,1,5,29.8504564402051,2.06276516045323,6.88493161811214,5.04338732804237,1.69539911624989,0.00819504198702255,1.12633219331311,0.322499264918155,1.57561027467583,190.992238848439
20,2,1,3,2,1,1,1,5,24.8895452376045,1.57925243154602,6.85403522810268,5.1141859796507,2.80196616880127,0.00151648017476414,2.1343853488783,0.528924561282943,1.80393924784944,192.420782555601
25,2,1,3,2,1,1,1,5,26.0458517549193,1.71301753154844,7.40942586302323,4.97807426160119,1.30489444915275,0.0064884392695203,1.23990216581572,0.291859014826656,1.49012794701882,188.509067238439
30,2,1,3,2,1,1,1,5,24.2092054483399,1.38174010650689,5.53262326669076,4.03504308212501,2.05899271119187,0.0049984464836814,0.908758000532113,0.329368998435189,1.59581306111289,199.580468418635
20,2,1,3,2,1,1,1,5,15.6995177568316,1.40381463674685,5.09037166049894,4.8505959750231,1.35675805266259,0.00153052363280324,1.65660316192772,0.13413621610351,1.54891784114732,194.630827659656
25,2,1,3,2,1,1,1,5,20.5395700520807,2.10764064698195,5.04627581899894,4.14167081659196,2.9013775972778,0.00242758140858609,1.44822752521106,0.140318452245913,1.81472351190695,199.023136686955
30,2,1,3,2,1,1,1,5,29.8175660270833,1.89663603933108,5.7215628310472,5.01396567995601,2.29506248368572,0.00105079486784363,1.97667849413827,0.228100586641241,1.65793455411995,192.505371589516
