"X0","Xb","gmax","pet_a","pet_b","sigma","X0_opt","Xb_opt","gmax_opt","pet_a_opt","pet_b_opt","sigma_opt","NLL"
20,2,1,3,2,5,20.1741097028565,1.54379383359501,2.68990089037615,4.67460903230758,1.04889950934872,1.01470248665331,309.417545169645
25,2,1,3,2,5,27.306935830005,1.62029475385104,2.95462126278074,4.70363093096735,1.12333764855525,0.980399546242644,308.327337772232
30,2,1,3,2,5,29.695321320167,1.79128283858304,2.9333154626724,4.67925858278704,1.16821373335762,0.99798900249225,308.070875628999
20,2,1,3,2,5,24.0212053113127,1.65719555623555,2.86177474309232,4.73306440655668,1.0208585523141,0.996756441727242,308.461105305908
25,2,1,3,2,5,27.7399201907824,1.7035310526638,2.89976140767925,4.72966282130267,1.16151768571424,0.996980934782767,308.220317205489
30,2,1,3,2,5,26.4880500394427,1.61545324319207,2.95713224735047,4.68994586795891,1.15686925024988,0.984056355844892,308.282883664149
20,2,1,3,2,5,21.356417108766,1.64205579142039,2.79623431412949,4.71732963987471,0.982116602110132,0.978355236580015,308.779658644479
25,2,1,3,2,5,27.4745975600448,1.69654319831237,2.950495065748,4.70486038329259,1.04625030408873,0.991559282139504,308.059447432005
30,2,1,3,2,5,27.7966838284357,1.74108098971746,2.98274457553647,4.69096491380474,1.03026332323728,1.01141502241605,308.076683776995
