"X0","Xb","gmax","pet_a","pet_b","C","alpha","beta","sigma","X0_opt","Xb_opt","gmax_opt","pet_a_opt","pet_b_opt","C_opt","alpha_opt","beta_opt","sigma_opt","NLL"
25,2,1,3,2,1,1,1,5,22.0986655412859,2.67331238586853,4.0195765129272,4.61673504634553,2.51180815021796,0.0143440389309653,1.13046186641348,0.730966651251965,1.31458198509103,1502.45282637235
30,2,1,3,2,1,1,1,5,22.8364020497622,2.67180383103898,3.82067594412637,4.97679915865366,2.045174266827,0.0104428868701405,1.03671600119991,0.629699682719332,1.31390976924816,1504.1603899716
25,2,1,3,2,1,1,1,5,19.9133581678883,2.33994792517961,4.27632471291278,4.96559363577765,2.85941256935698,0.0139236321440888,1.17262551957726,0.763954081222477,1.31237004512011,1499.96207205108
30,2,1,3,2,1,1,1,5,25.7584753695246,2.37119201134991,4.10057083609226,4.52775288673048,2.92441567769276,0.0227277116939033,0.788037411316401,0.770771917947883,1.32374712629542,1505.30570339655
25,2,1,3,2,1,1,1,5,27.1592326285787,2.40649264573716,4.24666080603239,5.155366884713,2.58378044322842,0.00857446453195235,1.40198758162982,0.795513812979126,1.30196070037426,1503.34379832825
30,2,1,3,2,1,1,1,5,28.9114991615245,2.19817243649665,3.60610863475409,3.61318661746188,2.38170284248077,0.000130912763057951,3.00570931477251,2.16064094888367,1.38337691725347,1538.14515417098
