"X0","Xb","gmax","pet_a","pet_b","C","alpha","beta","sigma","X0_opt","Xb_opt","gmax_opt","pet_a_opt","pet_b_opt","C_opt","alpha_opt","beta_opt","sigma_opt","NLL"
20,2,1,3,2,1,1,1,5,16.657145692463,1.93849628710714,5.97662564168058,4.96662892064186,0.978429804932693,0.0154656827939893,0.83247148325729,0.405603381040421,1.83707272565619,213.742363435491
25,2,1,3,2,1,1,1,5,17.7566141215311,2.31442701387017,6.47505826491532,4.80318485652844,1.17201214065833,0.00363778903449148,1.5590473538693,0.259977115231728,1.55749040330126,209.650195520997
30,2,1,3,2,1,1,1,5,26.6145829238361,1.85448626564302,6.55328404237491,5.23367236704779,1.26919319522286,0.00345379065791335,1.41104233714485,0.317115248059117,1.69547944125556,209.178307389715
20,2,1,3,2,1,1,1,5,22.3981953642004,1.89587643505449,5.87364084972604,5.62689872582011,2.17881474038632,0.00307827656475564,1.1754921505169,0.0350325418813887,1.73449419646309,211.279960097792
25,2,1,3,2,1,1,1,5,25.9267732816638,2.55762441791613,5.69725050380812,4.92197365302907,1.14570367812902,0.00419480494300498,1.29453061187675,0.248825215385585,1.60164261420851,212.685181592816
30,2,1,3,2,1,1,1,5,24.4299786134503,2.04277919393422,3.52278973635569,4.8329920185331,2.0944863673178,0.00190151847544723,1.38494292649534,0.780901369526704,2.01760278966724,222.265424386116
20,2,1,3,2,1,1,1,5,18.0689242707656,1.49685308342632,6.90915799022285,4.47214034762341,2.16429240281425,0.0111822935946041,0.891358613149937,0.305027552859244,1.5846772507446,212.911581298947
25,2,1,3,2,1,1,1,5,26.4872091760306,2.35448813101545,5.36331690540173,5.32361563462303,1.36906237244715,0.00311827294904262,1.14069588822,0.090899144508039,1.79126534380699,213.57864474689
30,2,1,3,2,1,1,1,5,25.602780817273,1.87828493450612,7.03782618694409,4.65112342916068,1.62522225182106,0.00249401653839387,1.60753083670553,0.168582760607048,1.78608524308068,206.730340484571
