"X0","Xb","gmax","pet_a","pet_b","C","alpha","beta","lmd1","lmd2","lmd3","lmd4","lmd5","lmd6","lmd7","lmd8","lmd9","sigma","X0_opt","Xb_opt","gmax_opt","pet_a_opt","pet_b_opt","C_opt","alpha_opt","beta_opt","lmd1_opt","lmd2_opt","lmd3_opt","lmd4_opt","lmd5_opt","lmd6_opt","lmd7_opt","lmd8_opt","lmd9_opt","sigma_opt","NLL"
5,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5,6.9271717782126,1.56967604308884,3.50554507454591,4.8095439459281,2.36810710836109,0.0882641033988875,0.898499245498802,1.2161663760168,0.0183533497099168,0.853129208016883,0.182769279620005,0.711830789158098,0.811601693669108,0.911537266183554,0.378197810407681,0.303422016315064,0.556595614638474,1.21699877569247,1459.35834133056
15,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5,15.9740927249406,2.74495731312348,3.81293329107399,4.7850025039112,1.97825050421212,0.10333202903393,0.940155227307386,1.34131644912244,0.00444693635575217,0.758082634472031,0.570756935041244,0.431445029968554,0.520815740953775,0.961257006266923,0.628833633253042,0.902090285752756,0.67390048464554,1.22356910039957,1465.55548537201
25,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5,25.8958118081426,2.44249669998795,4.00807436220467,5.24083146242123,2.69470888578921,0.29078879627244,0.730200282135376,1.35012123965557,0.00245760222092074,0.768989372994401,0.0503432212725707,0.179289104103408,0.505059781220807,0.656520185946774,0.68911461070904,0.709491704133207,0.104809714755812,1.27882481462877,1463.10833998678
5,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5,7.68490923485774,1.69243256183206,3.63928021894478,4.2950464717966,2.72503149889335,0.188602325861513,0.446312229512378,1.13214300393223,0.00415040969117716,0.136989626963109,0.115633379941226,0.933140762154147,0.919663354874029,0.924287690104408,0.0543851591401037,0.978842123716039,0.457273951437447,1.25325061046339,1462.59046681741
15,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5,15.7434310109843,2.18225249143026,4.11276205025192,5.24790933371451,2.48608512716587,0.0245501604375533,1.12072807093035,0.917919054697046,0.0448515188422306,0.0194765120930657,0.237697479196723,0.774955732577836,0.890832795331803,0.951557997897888,0.251707730153853,0.88975214232984,0.944665828146531,1.23030732828659,1459.06116206432
25,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5,26.9405934815388,2.54842846851819,3.72892276570638,4.75313416995739,2.27036921336741,1.0414762710869,0.291107590246129,1.60626536590685,0.00507645817467935,0.94971828368372,0.17622816112268,0.145955725196663,0.743480437118525,0.539572887743966,0.390748916478493,0.903294171448688,0.068439531534848,1.25296199598542,1474.82697899997
5,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5,6.43117633821374,1.55228484991391,3.16984908471695,4.25314393935931,2.78066481037592,1.54516089069879,0.0994193372218257,1.73761394210768,0.0112172128003358,0.796612750729802,0.032639685531031,0.668168152478151,0.91672018415795,0.362269650546685,0.446157750753418,0.885361369056293,0.0852139936618062,1.20857269412189,1481.87266803349
15,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5,18.2843956332638,2.20071194629866,4.34289680664102,4.3349079503897,2.44108593325127,0.136100146465248,0.796224355004074,1.03788118079287,0.00138076674272781,0.22446434381323,0.977966517293352,0.680937327240245,0.928363805552166,0.54942818306432,0.569317468233755,0.456563525330672,0.320093923503879,1.2867368393739,1460.59670367689
25,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5,24.5201917241866,2.76571789592373,3.94670450716887,5.96703209357315,2.9693793927614,0.0511614301401303,1.02010332607953,1.04856534768692,0.00481260473116715,0.906429194374793,0.311157424312339,0.146370661156759,0.504799676506731,0.972910187079768,0.445122664966054,0.535857450530173,0.431360792628233,1.22536748259584,1460.55458263553
