"X0","Xb","gmax","pet_a","pet_b","sigma","X0_opt","Xb_opt","gmax_opt","pet_a_opt","pet_b_opt","sigma_opt","NLL"
5,2,1,3,2,5,6.05362401770399,1.29196064565429,2.73122740211735,4.27478340579084,0.867475779620491,0.980904891843502,1485.20545773434
10,2,1,3,2,5,10.5323140089094,1.61382781224087,3.06694906377275,4.27076484300263,0.845982219044951,0.991736740258741,1490.39450049671
5,2,1,3,2,5,6.21457454776788,1.28940921411012,2.74303416372131,4.27440644126981,0.913354575187109,0.97607479348469,1485.59498631275
10,2,1,3,2,5,8.70679025123428,1.49834472740904,3.00475884822382,4.28822098261713,0.84315299200207,0.964927951693568,1488.08602466962
5,2,1,3,2,5,5.59981145134405,1.21028456964676,2.80667513867272,4.25290052228645,0.829105694488883,0.975335391789741,1486.05359883105
10,2,1,3,2,5,12.7481320964453,1.7431399134804,3.05637857905716,4.297874662083,0.908650914046323,0.999037263041366,1492.96441603358
