"cv_set","X0_start","X0","Xb","gmax","pet_a","pet_b","C","alpha","beta","sigma","NLL","mse"
1,25,23.8445834981181,2.68489082125451,5.0655282316454,4.51795156878254,2.53360094283694,0.0152077413625714,1.33908830548794,0.818834372050557,1.33193995815906,1579.50456159245,2.04324600419044
2,25,27.5960424858831,2.63878981409919,4.73106118559473,4.77321691805975,2.57957016204592,0.0225620809756293,1.32214899568627,1.09901644746798,1.30275626207719,1579.1432693367,2.0107681010388
3,25,26.7751581820662,2.71431915330998,5.26913897070244,4.96926222583719,2.63437154282727,0.0225981259320946,1.26757014193423,0.919151596270283,1.31272532644524,1576.00103625919,2.03742502067498
4,25,26.4590269533786,2.53501123852544,5.06595982481398,4.7688197212446,2.62568158224061,0.0293187788451396,1.20850622365782,1.09708165364875,1.26937286519139,1578.36451278251,2.00482128887665
5,25,20.7275305014294,2.49098804905615,5.38479055824644,4.53508974583109,2.57016244904912,0.0324376089250515,1.08873955122714,0.936597041191299,1.33559908780777,1578.4210335579,2.05138413247152
6,25,22.0597220125173,2.54500644680101,5.45676817018508,4.44449410294032,2.6369175289129,0.022319841421362,1.23284891003833,0.87857352217395,1.27291211996834,1578.20212037747,2.03886551434362
7,25,29.6764641302445,2.57048124021649,5.13989752610193,4.72269195607629,2.17600684053078,0.0194873371912645,1.20212620766706,0.868985817377994,1.27599489824193,1577.5009761069,2.02660599265121
8,25,20.6820613183369,2.55126344448624,4.75623006556305,4.3014255009788,2.72635360542557,0.0199605796958429,1.20039710332728,0.849359234398696,1.27942476518073,1579.96119001513,2.06766800158527
9,25,26.4423560536062,2.74164203199286,5.33208621096183,5.01799834416267,2.71846204631495,0.0458415852009606,1.16000604712104,1.19346495491264,1.31333453291079,1580.16776697159,2.04347256085143
10,25,27.1832789469416,2.80283772350122,4.95711838670111,4.69703737807583,2.29420394034519,0.0271051514741148,1.09201043573559,0.917169733160269,1.26857740063835,1579.65208525274,2.05521098211618
1,30,26.7834442372092,2.78661571388046,5.85863262453298,4.88650077609594,2.6340194979917,0.0264145999195315,1.23589858284787,0.883289803836955,1.27428433755498,1576.02488282202,2.06659928739036
2,30,29.5259018065229,2.64453198889986,4.42648502795155,4.58046393891523,2.29222851267318,0.0188180372471321,1.05092810983976,0.83701249591718,1.29612955577213,1583.90441052867,2.06324474712031
3,30,28.5144043356885,2.61309896265307,5.00938509250392,5.0463598938837,2.65208536361668,0.0330378094301031,1.21244105247506,1.15538607003698,1.33691224049229,1579.54250872248,2.01514363619543
4,30,28.0220804430278,2.54664563518123,2.68272108784721,3.07274714963105,2.30334032534851,1.92064655914855e-05,2.47277145546881,0.338020200568803,1.73342966558861,1709.16839235341,2.57883365254598
5,30,27.2892492820679,2.57850221018545,5.1785075731905,5.01761494184618,2.90968938754032,0.0153494105268296,1.31832129647652,0.7799658208197,1.25545265349582,1578.67636674323,2.05128458706706
6,30,28.3452571168473,2.79417712447624,4.99980131426896,4.85520828448366,2.39170809341276,0.0227700123370815,1.32783419667686,1.00937349942539,1.34325662565759,1579.21038813451,2.04057807378335
7,30,29.2593548979847,2.64657349907346,5.54726246554714,5.00499839254204,1.95499738116214,0.0117362485385258,1.47600992351242,0.810015280811833,1.27027537405602,1578.40197620349,1.99738472762728
8,30,27.1692227768734,2.51371633948776,5.27772180373609,4.33143690487504,2.46866374842672,0.0193824834928123,1.15009391607196,0.794331343908805,1.29544271404144,1578.50357507011,2.05297349148868
9,30,29.9724235617446,2.63353368865581,4.82417318458458,4.74948079528589,2.74720716821645,0.0198980925482911,1.20638862958838,0.925704764050409,1.3091270942623,1578.41017580893,2.02572675654746
10,30,26.8387556405098,2.62178296985343,4.9341615946973,4.50147760116414,2.40331202419944,0.0276362612478858,1.20703866358306,1.04437006227631,1.29956690233151,1578.43048713521,2.03968129537082
