"X0","Xb","gmax","pet_a","pet_b","C","alpha","beta","lmd1","lmd2","lmd3","lmd4","lmd5","sigma","X0_opt","Xb_opt","gmax_opt","pet_a_opt","pet_b_opt","C_opt","alpha_opt","beta_opt","lmd1_opt","lmd2_opt","lmd3_opt","lmd4_opt","lmd5_opt","sigma_opt","NLL"
5,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,0.5,5,7.8751153374282,1.83109340258755,3.46799073856438,3.24634226512918,1.97313357318243,0.115267898492895,0.53179848195952,0.737109143676223,0.106794791927648,0.933678880162309,0.138222073583993,0.173835150349042,0.680101937511683,0.718882951735659,250.371057464716
15,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,0.5,5,13.6576568457084,1.78759127854938,3.29954395090646,3.07637184816666,2.39971107341702,0.0576459766718393,0.917981715213166,0.778729137388195,0.163986929166235,0.91792184932266,0.180657177410861,0.012635471457219,0.649318232877387,0.6988229972467,244.80596353665
25,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,0.5,5,23.784616207925,2.30994291037029,3.78236218050601,3.16244412617032,2.3781101307121,0.0693711950450176,1.17133283201617,0.896355453709381,0.0744382954263688,0.717931652881284,0.548858298707481,0.0564732324703343,0.52777663341286,0.669145301466803,241.223207222356
5,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,0.5,5,9.14329062191323,2.29252270588341,3.47736520735565,3.20647829532263,1.5381044103024,0.0531258550758748,0.910474162698252,0.482097054033128,0.136025707273136,0.756114107770094,0.144804632212885,0.115552863451404,0.376579694028498,0.750822131076543,248.502120479264
15,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,0.5,5,18.0502017936845,1.87776776012159,3.87977342195208,2.28689379380209,2.82326294465281,0.045283390176233,0.984072570548092,0.692981417083748,0.0701146516219352,0.916415256261507,0.766662137577783,0.112515622606629,0.791669971684819,0.696365805222778,241.648052653823
25,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,0.5,5,23.0009277428696,2.21923036513495,4.49463241194445,3.25106661855254,2.3570516643355,0.0524436991382492,1.12239203108386,0.682270258879842,0.0413683444882866,0.903042542600918,0.00600075105431541,0.32033219163871,0.583637302783176,0.688454340520962,240.480510288822
5,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,0.5,5,4.01342795666364,2.5887541808675,1.87980195251493,3.4067272393543,2.74976867378756,0.145613380800017,0.283679938448821,0.564830462912743,0.051369286753684,0.525248710646596,0.507235344168454,0.0299653225127532,0.0908302393031436,0.764291212175205,260.121882039486
15,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,0.5,5,13.6935411048277,2.32268805680686,2.89076079132127,3.62520405700877,2.8303241139634,0.0845500340692983,0.630629363003676,0.72055752987899,0.049100080376963,0.982683891157023,0.442919819572894,0.00464117409985631,0.464015770262613,0.666458333652901,247.224754744596
25,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,0.5,5,25.129956625838,1.79367562582677,3.50920678948164,2.92788529352607,1.35871450797165,2.92295692162112,0.00354977256295566,1.51821249984374,0.0683697003602504,0.0917482908598702,0.783164033458962,0.0128852607834983,0.0975658518015741,0.727475741780674,263.340759519995
