"cv_set","X0_start","X0","Xb","gmax","pet_a","pet_b","C","alpha","beta","intra","inter","sigma","NLL","mse"
1,15,16.0278296987892,2.54414467409843,2.43627504933407,3.84035059577277,2.645996150524,0.0141207619002175,2.00192886294647,0.876198064875848,0.85458921121605,0.0164337511033841,0.837456260977036,246.293310669565,0.290584788531748
2,15,14.706949714832,1.73538017939529,3.01534358238427,3.85255061773758,1.80033538471422,0.0180995025147723,1.46761838509112,0.572882099826349,0.946976770193568,0.0118169045204497,0.76363466645524,240.949954638289,0.375596560230357
3,15,15.3287477145047,1.73639303880049,3.59813903103927,3.69143594971717,1.77404015847202,0.15009721354844,1.11709260072414,0.547109710010548,0.226905513659874,0.00412926072689044,0.784319283989443,241.595138830912,0.397827411235761
4,15,14.3305085895005,1.72942066908619,3.12424802381855,3.86737123139387,2.5907224573734,0.035178701381205,1.40872706939773,0.686649291264405,0.703187674240513,0.0440328764789713,0.797099006337834,242.944878789127,0.367015068545445
5,15,16.0439375549499,1.78569310173995,2.88297025377531,3.97258386241696,2.81041043092184,0.223768549063636,1.2565304882459,0.424650140380477,0.0832001324864849,0.00303037115519586,0.787657946411179,242.37893995452,0.334452419826629
6,15,16.9365204886027,2.29032146850992,3.22550862039578,3.32099947620675,2.19847632967333,0.0810549957332205,1.01017110214317,0.158727742609984,0.217144338073701,0.0117473419279039,0.753392111740263,243.587136216018,0.326121280559463
7,15,21.5732535719082,1.75377035170119,3.49680685028012,3.47568388447495,1.70649504616612,0.0264480668320109,1.66733568486751,0.641705785995173,0.528710494478968,0.0384591243741229,0.761906865903067,238.90119872671,0.376510764621589
8,15,16.3041849051044,2.17745888189044,3.5908905384778,3.36832580446403,2.60879808613431,0.030742190596745,1.55813747611709,0.641268868219948,0.644914272930731,0.0981930886088206,0.771195965631238,243.079406110364,0.341871241685735
9,15,15.7513097820974,1.7561100639795,4.04076430141675,3.45272175531379,1.09581104666725,0.0169932654458949,1.51225881283718,0.0983488254130717,0.509133720660514,0.0283036778558137,0.802207978749017,237.771813904155,0.329686334262319
10,15,13.220882343761,1.60066924274484,2.68717363290839,3.64107374052559,2.05541496229886,0.0458404799975536,0.921733072783463,0.749001149740006,0.909879584330289,0.00499160824712989,0.783923791173629,245.990858078787,0.410197404330633
1,20,18.8103739485071,2.66082502783338,2.96613961354786,3.4086230300562,2.57019757131595,0.110579105327743,0.987142086734964,0.655766286508951,0.38301374764922,0.0468638708170227,0.819044357148288,246.639204227633,0.297924294615974
2,20,22.600306704748,1.79519262304331,1.76469524721252,3.19354792096779,1.67162955730895,3.85552812996033,0.512080960631746,3.62278627921786,0.0112639538148725,0.00857188388047992,0.851036335271958,265.213491910306,0.421569681115788
3,20,22.4237698696847,2.51716933175395,3.42742507197221,3.43050591096945,1.25554091198897,0.129831709197464,1.52965095550296,0.807359564757942,0.226350567985367,0.00678388767785234,0.76017706946771,240.828444033768,0.285702606001151
4,20,21.6674702936882,2.88862076010566,2.36732634756857,4.18960117801806,2.36675979777611,4.32823557079419,0.0183361072623595,1.21346078838403,0.0505911713478961,0.0121580258708564,0.832987230538787,256.877991833125,0.322952401721881
5,20,15.0468493060232,2.12012310715002,3.14045763551092,3.76826100151865,2.07976712671355,0.0228966839309447,1.49259083176068,0.370430440875795,0.600272508892687,0.0271132652176134,0.796542302599486,241.015719111031,0.306063274293928
6,20,18.2404457126596,1.51589644885535,4.48511652428696,3.25008035695454,1.41957826896158,0.0837872831013895,0.477213267864638,0.435923854280893,0.840292724589799,0.0231769654573431,0.739840058743216,243.995014018404,0.449327834683951
