"cv_set","X0_start","X0","Xb","gmax","pet_a","pet_b","C","alpha","beta","sigma","NLL","mse"
1,20,28.9523499770109,2.70317406073898,4.36469318541603,3.74495780286776,2.87964703958408,0.0222045482216686,1.22703755317505,1.0169758009339,1.58266692264417,199.983649510389,1.39659875206946
2,20,14.3875018460067,2.25994049104161,8.59894182852403,5.08560655475708,1.29368254682728,0.024806808611209,1.44710092038631,0.810022304582895,1.52791362959704,190.346087162358,1.16041905422153
3,20,17.0799012618556,2.80193297091724,6.19364575850248,5.33845507165075,1.96371303839047,0.020555347681662,1.54343708387111,0.952176734357602,1.45646881728569,192.743265601134,1.29866658457899
4,20,19.0874567870471,2.14134175620668,7.50078253004458,4.83320948052685,1.91113232133814,0.0140475399075132,1.4934587901008,0.716669190483574,1.36329349389589,189.987135869032,0.929520529071024
5,20,28.6043052568283,2.92333030192185,4.86308146561347,4.71339497632687,2.54045605465185,0.0433588123485216,1.38107640061074,1.33463962417175,1.52861392803139,197.339678928534,1.32764308698072
6,20,16.0171600002802,2.41558394856915,7.11312628561143,4.68473857355902,2.26825057757493,0.0146853705611675,1.50560515843427,0.710342213902223,1.44767367141392,190.370652826226,1.06843003928438
7,20,20.8727135606362,2.73275621057134,5.54848630805162,5.10901129521725,2.42108569017226,0.0279731002762289,1.68355815399076,1.32722074656589,1.46282500529591,194.587105243465,1.16497168200719
8,20,27.3793300885061,2.59123462916808,5.78076724839017,4.94284717581412,2.45810917740537,0.0329701225375085,1.37438966686373,1.15356427496222,1.44632809292081,194.418442848522,1.10177303865757
9,20,22.0638115946395,2.51340463028253,7.61289004627775,4.90556467113409,1.13760020673422,0.0275889972854834,1.5657382667043,1.13955451071307,1.38092468068527,191.128939716976,0.932859137056343
10,20,19.6835311641582,2.27331672758045,4.15714836599214,4.93191958449822,2.03996380595375,0.030527441110301,1.42495212594131,1.37322437305516,1.55233246209687,197.977111273667,1.29679676066889
1,25,29.0721084759071,2.50329837816327,6.01353088316517,4.73862815121451,1.98712058558736,0.00989078364955757,1.65552045473734,0.761952497953605,1.52985974895651,193.746331644134,1.17004823230353
2,25,29.8643117660847,2.6299502441933,4.01375278976883,5.03789144395076,2.43988727507946,0.0385625077563826,1.53726900090669,1.7465355014048,1.54472578789991,199.590798154588,1.29568648448915
3,25,25.4095910647155,2.26348077650758,6.28801267885359,4.84396224870743,1.0302776663476,0.0235293342498568,1.45852380898493,1.11031285275788,1.46005212723147,193.905810798838,0.987470159839971
4,25,27.451120196814,2.38577238309785,7.43523046589704,5.52267503842043,2.29227199980845,0.0114577580221216,1.67124969092838,0.825980880477774,1.45395060670291,191.110194751096,1.01839445078083
5,25,26.2851038966929,2.14828590637002,6.86985177688985,5.06050145094145,2.61045340851564,0.0193565759621343,1.50311535482076,0.941502369579193,1.39882783357888,192.343044306907,0.957977117081429
6,25,19.8566271740476,2.49619926588725,7.15816459370914,5.19196871118727,2.07953119947693,0.016567726525,1.67255554180407,0.923429747850615,1.50897237964218,190.674380191281,1.09348920458054
7,25,28.773484065245,2.87276512421685,6.24654147524892,4.79638048062685,2.39429680206032,0.0584444418318234,1.28777379601683,1.2920783159728,1.46646147020008,194.502674180983,1.12250121223674
8,25,25.0087439583286,2.95218737222429,7.91529703794617,4.96119044650012,1.50342198693671,0.0155651419249474,1.45998823077605,0.697878462763207,1.32277743308886,189.934060376423,1.11795198513091
9,25,22.7603462949904,2.07621774896496,4.99745173501753,4.65277434214479,2.69167958697571,0.0230320310275191,1.31371524151298,1.06344478317354,1.59348576469661,197.046415776622,1.08926163684535
10,25,26.8388992479986,2.14965737091462,5.59602533167445,5.0064821122357,2.12237686251899,0.00881931891111573,1.68146072186785,0.862600121026458,1.43721730780214,194.575373267998,1.06608001254682
1,30,22.4822056746253,2.95645637773356,4.31585184640311,4.77648933037316,0.910804067503591,0.0914343684201884,1.16009827028862,1.84914578832777,1.48906251413009,198.695626847351,1.35229262376245
