"X0","Xb","gmax","pet_a","pet_b","C","alpha","beta","lmd1","lmd2","lmd3","lmd4","lmd5","lmd6","lmd7","lmd8","sigma","X0_opt","Xb_opt","gmax_opt","pet_a_opt","pet_b_opt","C_opt","alpha_opt","beta_opt","lmd1_opt","lmd2_opt","lmd3_opt","lmd4_opt","lmd5_opt","lmd6_opt","lmd7_opt","lmd8_opt","sigma_opt","NLL"
5,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5,5.39837708637636,1.34698077343965,3.82394904706016,4.55865758743918,1.45387598021796,1.2968396856333,0.0279492125725833,1.18020575797895,0.0537336352028919,0.200026818041541,0.735421389591687,0.689349488612765,0.158694145031702,0.339099995523388,0.15860885933376,0.586193957493253,0.933666517047508,1705.65829478178
15,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5,14.5426477093694,1.95262829906138,4.99705872207682,4.25048379520101,1.18620714003704,0.214883912105028,0.645439926804559,0.83778933167792,0.136832549245904,0.418200339976837,0.691670335377513,0.108139523524344,0.847027730983261,0.425269959825227,0.198009738891956,0.74670935841188,0.927039817085778,1711.17512927759
25,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5,24.6032680477848,2.17784197373063,4.60871584993172,4.68822929461428,1.8616032310059,0.336746122585844,0.48823171352774,1.11495098334982,0.0877203586578414,0.465654361943406,0.774063872448816,0.631321223922491,0.463118215045632,0.720126380214656,0.251127261342852,0.770347847371119,0.910282053794616,1732.33782611116
5,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5,5.20920881039689,1.20091587513618,4.56452654688111,4.59325637148399,1.50427174326262,0.36158935707713,0.359930474395584,0.996047878115338,0.134526427368433,0.526798924604632,0.096020720022464,0.988057383687801,0.0625188895469192,0.908877941182838,0.349802523480547,0.696701990871385,0.861361921955321,1695.65134346551
15,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5,13.9231888280364,1.99213174958724,4.31325815107914,2.90683268779021,2.90254263269841,5.04251387155459,0.0848646220070382,1.6228860533774,0.0139589266115227,0.101912881347847,0.400504877869154,0.522520749007706,0.398707734267431,0.166913706095562,0.0968439060135155,0.837104331436508,0.959542650348163,1811.06474940359
25,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5,21.7082610056726,2.14478090854657,3.52600764677977,4.90717335862124,1.73788867019645,4.62599805108592,0.613294242840098,3.14101415342602,0.0268769635900133,0.0652460191393597,0.320827477736191,0.524407669073699,0.333077971552435,0.72726434189481,0.0419994084052642,0.684035747901646,0.993785187356053,1820.29452100546
5,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5,6.04227888053813,1.37721657673323,3.5766944934901,4.44772885638413,2.04593027312175,0.127011761692566,0.489755266680118,0.706889181201383,0.0767712281716409,0.640814246651839,0.0681977709295481,0.249025795042839,0.928784678833985,0.983139248051609,0.339665433111052,0.958804008754508,0.944096930138738,1722.26505933432
15,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5,15.880601766494,2.14521310855692,3.68574065378205,4.32065849792877,1.40541279361544,2.08853592769263,0.170541972156054,1.59184312691029,0.0613261427016243,0.150067277072304,0.0728771532827461,0.433448986941756,0.921110277851553,0.376891908709552,0.0281483351627559,0.565494308936026,0.907300366275622,1745.76959577486
25,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5,27.4816999609806,2.36195587709898,4.46167078763249,4.70656179593705,2.28485795982203,0.220926301348317,0.705335328812102,1.16372561559549,0.193785748233548,0.34898201554508,0.840123197771478,0.472064279109026,0.22960495310276,0.705763704469042,0.157754120217489,0.973692602838322,0.899794487846382,1740.69351451663
