"X0","Xb","gmax","pet_a","pet_b","C","alpha","beta","sigma","X0_opt","Xb_opt","gmax_opt","pet_a_opt","pet_b_opt","C_opt","alpha_opt","beta_opt","sigma_opt","NLL"
5,2,1,3,2,1,1,1,5,4.79733898458518,1.21152865831652,4.75859854257053,4.20328766247127,1.12937422954549,0.0597127984426164,0.975678482788179,1.20053311532981,0.917289603617337,1736.71682181932
5,2,1,3,2,1,1,1,5,4.42644986939014,1.16956115701231,4.21159822200512,4.27085780081823,1.15241469249216,0.0865097567030902,0.967311028717267,1.51411746839429,0.963536658685689,1750.43333013793
5,2,1,3,2,1,1,1,5,4.663025699239,1.17733221245906,4.53416307420092,4.31177821245841,1.14889571598835,0.0947964284370805,0.811316677433329,1.34421865310292,0.927467933147901,1741.04750353925
5,2,1,3,2,1,1,1,5,6.44480809334544,1.39380994404301,4.39225105938811,4.29039550672104,1.03687421527144,0.0532690062702122,1.04362622590146,1.32377963151868,0.957196784165846,1740.52801515942
