"X0","Xb","gmax","pet_a","pet_b","C","alpha","beta","lmd1","lmd2","lmd3","lmd4","sigma","X0_opt","Xb_opt","gmax_opt","pet_a_opt","pet_b_opt","C_opt","alpha_opt","beta_opt","lmd1_opt","lmd2_opt","lmd3_opt","lmd4_opt","sigma_opt","NLL"
5,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,5,4.59282079362794,2.63580528502232,1.93625333188788,4.0147300302206,2.66746937869603,0.254676295088271,1.94567075306707,2.45287014761994,0.0240717946629545,0.0311939264026198,0.444449016509554,0.316117244538344,0.459265825098511,61.3655123689905
15,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,5,8.69908880744886,2.51627436138317,2.08543895475625,3.77707070633766,2.27939863688983,0.331223458964705,0.808364056433501,1.79670351741379,0.0579662081275835,0.18901370369774,0.815461439633106,0.751008341790733,0.481016405325743,63.7712218162902
25,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,5,21.9437153746329,2.93662061035632,2.20817397007135,3.34184225919863,1.2804229495712,0.364472170010267,1.40898711605516,2.65574982775331,0.0460851807968966,0.0478379565863865,0.25167263477953,0.565097330836456,0.487465369045191,65.5219870515181
5,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,5,4.29925591794228,2.67201205379447,1.82844610691203,3.7189345250336,2.64439479439029,0.135620827538949,1.59387433496506,2.17529325005121,0.0131950889532948,0.0216672111791822,0.107881166774133,0.80200660233311,0.513890995428554,61.1583325621413
15,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,5,13.3815363083633,2.74553722949173,2.54141401905238,3.46245232051104,2.01147337226372,0.048641284270145,1.7552943113262,1.49829475913219,0.12630849116447,0.273670751003842,0.682044044125089,0.882790319819989,0.474181802822266,61.6714209577718
25,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,5,29.2497781164891,2.84964074097,1.99243043829083,3.54898792543434,2.16487348229535,0.0863189970344927,2.65333050914041,3.44385034755218,0.0148978054833564,0.0129711126184959,0.189234953187464,0.539378298374555,0.469623741693062,65.6858753087377
5,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,5,6.57182753958586,2.28004153248347,2.04021120927395,3.61390316620786,2.03049059412303,3.38357321543791,0.871018704282996,2.12426235656886,0.0165226319857869,0.00332995656018658,0.0260166474418721,0.114189928809,0.504167012128139,65.9194276433422
15,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,5,11.8638986268076,2.84226045162586,2.05550409674971,3.50273497063373,1.96854499910543,0.0879850901666548,1.93646755967134,2.48798762620802,0.0296052279156853,0.0823740633653653,0.982908093603358,0.908738824032137,0.485849178166994,61.7809873604136
25,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,5,18.3279289905398,2.86461570305408,2.07798915136818,3.7679752296519,2.4671311342373,0.294522815059406,1.45713927876446,2.38283517514349,0.0623717704575094,0.0954634700800267,0.697907938704046,0.575896512262176,0.516409698286378,64.8743297293972
