"X0","Xb","gmax","pet_a","pet_b","C","alpha","beta","sigma","X0_opt","Xb_opt","gmax_opt","pet_a_opt","pet_b_opt","C_opt","alpha_opt","beta_opt","sigma_opt","NLL"
25,2,1,3,2,1,1,1,5,24.089526516172,2.53980231186342,4.76934783798199,4.956937840083,2.09056577419068,0.0146451527126668,1.39499707321524,0.913829043316504,1.32988926524675,1800.6396562829
30,2,1,3,2,1,1,1,5,25.4817372504595,2.48680686947061,5.09354660316725,4.99106551474166,2.99861606258704,0.015498301741465,1.33082149718079,0.882281246029805,1.34007308175334,1800.67961810415
25,2,1,3,2,1,1,1,5,23.5478603279769,2.70158791273287,4.75296223116337,5.07635143428976,2.08367185962205,0.0262870951078874,1.40504893854053,1.19017919532996,1.34815477444014,1803.53260334176
30,2,1,3,2,1,1,1,5,29.8689810533716,2.14111904066784,3.51687275160272,5.04646142969829,2.27630525000658,5.35850767228725e-05,3.7202420232086,3.42063231146019,1.38777957573868,1848.04569036239
25,2,1,3,2,1,1,1,5,23.1050831249927,2.36978926047576,5.19512152533859,5.4044991231429,2.7836254577018,0.0148149797698025,1.41193102511169,0.907409903064862,1.37130065088465,1799.33002009391
30,2,1,3,2,1,1,1,5,28.5356178764495,2.73652987802595,4.76043845867245,5.3397297582174,2.58056196761918,0.023181036924931,1.35718348574673,1.17318581418935,1.35551288859564,1802.60684004012
