"cv_set","X0_start","X0","Xb","gmax","pet_a","pet_b","C","alpha","beta","sigma","NLL","mse"
1,20,19.8694071822539,2.76760023482286,4.37584264249538,5.17764210509427,2.90441318490025,0.00791272069620566,1.03181357528679,0.172292197049771,0.871824905843184,312.103234207611,1.13322749929315
2,20,22.0345365834835,2.67575770001216,3.59384219126973,4.72205530009855,1.54320942681788,0.0180818600820514,0.777483851779233,0.550072102574415,0.917219556331689,320.96089195549,1.09303457270038
3,20,13.5182676414089,1.88684902417496,5.59532338839176,4.83179436621069,1.95426566905002,0.0117053823337965,1.06421310963278,0.255168221781101,0.892382934632043,305.75849063248,1.09331859862929
4,20,18.4822362839831,2.02272587124143,3.91499952333637,4.5587169055215,1.78933924939411,0.00664871537039298,0.913195523201701,0.104191359107658,0.917618044410637,316.141983699567,1.03725933003373
5,20,20.7295243307036,2.73593563312491,4.75542295609457,4.21173374067224,1.95838613024373,0.0171942169161547,0.649448269604916,0.225313865602106,0.924148442255083,311.298735912699,1.1351586923795
6,20,21.9583567359576,2.56345451601908,4.79462392288709,4.70214340764285,2.4923995765817,0.00818837066943031,0.972193529468215,0.120119792278657,0.871440467564962,309.463614430909,1.11585163212555
7,20,17.3767985306255,1.93105531950076,5.65150036384556,4.08567224482008,2.77804696607535,0.0134247699934182,1.00663878591857,0.278848194443019,0.898799677341211,305.946508613771,1.0709274222982
8,20,20.8584494745029,2.33950346781552,4.22965825934798,5.02457305401656,2.80224430132828,0.0155512213689354,1.00387995800026,0.470460128542814,0.906670460161017,314.272951703433,1.08737396852883
9,20,23.0685090974866,2.61741502906053,5.33794606474071,3.42649772685517,2.78138888635055,0.0163759517454036,0.723347809173906,0.235387709939689,0.897360982309965,310.384683064393,1.13494307181994
10,20,24.2810340659022,2.41352827040495,4.35358865899233,4.04566885935804,2.77330324994391,0.0117053773904596,0.802563329297186,0.194995599697933,0.986011873851356,314.539972877685,1.07993354883865
1,25,23.2621046574882,2.4232188067194,4.1082642200182,4.88729239135002,2.35094956139777,0.00898106315828604,1.40560495627872,0.563130546675435,0.891500997976517,315.0378774731,1.03775094738832
2,25,26.8752834273912,2.13418808358965,3.65741067783992,5.25055031142551,2.52821310274456,0.0034384272200005,1.85978931260628,0.686464607862121,0.91299798353365,324.153996207834,0.987215574055805
3,25,28.2801568246768,2.98139336126708,4.61187392341873,4.70985007027204,2.14647758021214,0.0212497700173737,0.952971693667471,0.576039867125312,0.939214321720075,311.843753595821,1.12721692710887
4,25,19.5678120558227,2.16081865726974,3.8566261915337,4.87530790543855,2.88631290975873,0.00767663018237453,0.957166652674419,0.174122175974462,0.967901463219422,316.502061463577,1.0688728856875
5,25,22.4757927369853,2.50736062223865,4.03384768706664,4.35065199865001,2.12445989461582,0.0168121736351661,0.786771817506792,0.406764980788675,0.859388007039068,317.09530205355,1.09166323620554
6,25,26.4066680187174,2.24832623899432,4.82271577993872,4.75258449999896,1.73856078170359,0.0135705747828522,1.20423823740254,0.567236050727869,0.939060397767028,310.807472583017,1.01888853722195
7,25,25.3560974924775,2.35752215570687,4.5699507916986,4.48962285991856,2.50053823554753,0.00839849546350397,1.04367526679475,0.203044904993518,0.970883582022968,311.002055398416,1.04667018456885
8,25,22.487805933012,2.85426770709046,4.383103905361,4.49213216015141,2.87193037173704,0.0176333300741467,0.72591561528849,0.302541725088186,0.947009539861699,312.907517793888,1.15278353484437
9,25,28.9533045813105,2.89521229201509,4.22397338028299,4.6735367884852,1.78391600682345,0.0123282464749643,1.01318907167556,0.399537925031294,0.925598516720179,313.004678226362,1.07022185872095
10,25,24.9057788093832,2.43204878477355,6.49893331074121,3.22149250722551,2.67191318667198,0.0178026607595457,0.682726022192501,0.175868406042408,0.89744086365273,308.47537976489,1.12008111989957
1,30,28.9788927742576,2.73548667865727,4.59300153608397,4.78236587725116,2.0780487053361,0.00656927865789506,1.20631161719348,0.222231144973895,0.872844763290703,309.858925882931,1.05296835673848
2,30,25.917078147115,2.85669967552914,4.619749444535,4.64433522310751,1.8889685049905,0.0110664079325911,1.03784552842829,0.326511882063893,0.937523957172675,309.818026107935,1.09003747223782
3,30,28.7569147655423,2.195778337656,8.83022258922738,2.47430551237516,2.94225591650607,0.0160334718727619,0.755394463388317,0.139921075393684,0.917780838684483,307.15381311333,1.09035063391291
4,30,28.7514326189314,2.34622313288941,4.90304978618718,4.53891102537532,1.7554894321535,0.0134422991643811,1.13886594969226,0.498370635997144,0.981025732318939,311.436754243653,1.02519279686389
5,30,29.9685733283705,2.69213183598764,5.46015438766761,4.79122721026236,2.58269275566487,0.0138093090599499,1.2062553142599,0.479901405789843,0.874498575552256,306.884107782513,1.08290321061471
6,30,26.5153096065264,2.84348923985934,4.10095419378193,4.62958167358512,2.85299220250301,0.0148845307360464,1.03512650155852,0.515142951933228,0.925104902479651,313.661221423426,1.10533433646184
7,30,26.7337298495387,2.56835829443621,4.61629527078844,4.7087120369338,2.11874368230765,0.0142533519853841,1.15943400200675,0.52529103866,0.922368313438655,310.773540960169,1.05804802253347
8,30,29.7309476428447,2.88285682565284,4.44848835673134,4.56441741458132,1.68381908104681,0.0083970863650329,1.04783539646941,0.225786408541345,0.943443699568123,311.683346348874,1.06197605474681
9,30,27.295250832408,2.7626292856605,5.16067988058163,4.70858991261927,1.63319256266031,0.0160015587785192,1.16981746103863,0.535431169185334,0.905174795903161,308.620402784597,1.06925759861031
10,30,29.1340997788089,2.69619879220926,4.28616309260782,4.70406932752392,1.75011031664327,0.0064926138876473,1.2197151857002,0.265705229090432,0.8630316799473,313.468696572638,1.03354645565202
