"cv_set","X0_start","X0","Xb","gmax","pet_a","pet_b","C","alpha","beta","intra","inter","sigma","NLL","mse"
1,5,5.09770389364551,1.21984199817958,4.34091106454331,4.33711060929851,0.971719487479141,0.0568010891236136,0.718721403642974,0.917178746037558,0.546731624896384,0.980825036155153,0.897132247154782,1568.63887015074,0.678149824284753
2,5,6.33557561100316,1.28355316199025,5.40569853823041,4.27784579937799,1.07323020738303,0.230311019621132,0.629182604141411,1.0995149026707,0.290071890899584,0.470518359838811,0.912665296918279,1556.84657070878,0.674300966194357
3,5,7.3719444517476,1.38581296087456,4.95704718989157,4.23534698035211,1.03645989713207,0.141923853117001,0.624195465594467,1.19730989046175,0.384579128350486,0.999851393616137,0.933923180748186,1566.94684330663,0.67319604333278
4,5,5.13901664055776,1.21651505534778,4.65747953245624,4.29791082828014,1.14640930400034,0.247085797319514,0.689641525905522,1.17737534437366,0.225212978092275,0.447567109051111,0.947053541077005,1560.85053810467,0.653541085507134
5,5,5.65587513090487,1.23656520805387,4.974787274267,4.39873742158737,1.04276821704168,0.783920431941392,0.406343602081475,0.996461499228034,0.0755257266912411,0.160957647977962,0.886144217485004,1560.12147223136,0.689653783240463
6,5,6.58002740798715,1.37254857117269,4.36136345420234,4.31484662380923,1.18274464990087,0.104493883179305,0.808735748486752,1.23103489511558,0.405246930286211,0.863614727745745,0.923370852663364,1567.03335879433,0.659827099338218
7,5,9.90575442984296,1.9847851785633,1.6735334148913,3.73840174857644,2.73648617234781,2.97877988199349,0.545268678917175,1.59596176293979,0.00711086592852602,0.00695763035809542,1.13707658957784,1800.57679726483,0.967300529926598
8,5,5.0562392635979,1.17043700555261,5.33058890293208,4.31305478157613,1.02321022401263,0.369793136224742,0.589018910834738,1.09732659651957,0.198561418273537,0.306550835272178,0.885453423104882,1554.74350462597,0.676567824085422
9,5,4.9296138431059,1.18796297572057,5.1711416504338,4.88827786881529,1.92753192275737,0.279509710460081,0.70067106145726,1.07094930096237,0.193833439775656,0.407393369294658,0.960455678052984,1573.31433767838,0.658497807263238
10,5,7.06419706045643,1.42614356589594,4.3011055449389,4.42526841808145,1.10091844921981,0.235118329506184,0.710129740901969,0.98772187542783,0.113174252974706,0.292587624616901,0.937120796136319,1570.93164920319,0.677784469994201
