"cv_set","X0_start","X0","Xb","gmax","pet_a","pet_b","C","alpha","beta","intra","inter","sigma","NLL","mse"
1,5,5.59486405210177,2.01098532924454,2.36052838177879,3.15265289320119,2.53424029362443,0.0380015624274981,1.80318790717819,1.181707238681,0.854291188261325,0.0470862837438404,0.547103457592817,71.7895423098875,0.147016695821872
2,5,5.43451988930608,1.77816961964549,1.87996822189458,3.52672518642362,1.75607171581759,0.00189706633129874,3.62512836727317,1.69721004367349,0.736305560069219,0.0702815117923163,0.555347079875007,71.352071800209,0.145166418216788
3,5,3.89469968846703,1.79481557076211,1.88522351949635,3.26010648640785,2.10321376181618,0.0716512252660301,1.81846877458858,1.31032977871691,0.354343029814195,0.00779939931302012,0.591261310094072,71.8690935133956,0.125693354383946
4,5,3.68379887439217,1.91586125639104,2.01003422136396,3.3374901616109,2.27684437949443,0.0987700885753773,1.6151825327174,1.09858438785207,0.274639954784933,0.0155938775432463,0.543852379727248,71.0215699428044,0.131136768554652
5,5,3.79624810483169,1.41529393742419,1.62170089765269,3.75801273621732,1.51544318341746,0.135430995771172,0.372840224409991,3.70352786785049,0.0958099047992834,0.0520239307175787,0.592719064984549,78.8261407312188,0.123150141265493
6,5,4.60567033444507,1.39716828385179,2.07740522331587,4.38118708227466,2.9298120561167,0.0146860492629637,2.476565417655,1.67407191763709,0.839663897693884,0.00202956762988502,0.583751481302523,70.8711012633495,0.122498387516486
7,5,4.8486395792235,2.30678306948341,2.97856391990359,3.45628177532108,0.660757297661156,2.85443024321297,1.03663734706689,3.14690730330174,0.012364524384464,0.0100578075745429,0.672380767302834,84.7107299678588,0.085892796847703
8,5,6.11018882189897,2.72425167701165,2.27719287744569,3.49662985136286,1.52779142309821,0.0757815620714451,2.53458234977535,1.07888977817448,0.0705347639142501,0.00236747663104319,0.517516288156236,68.4466682965994,0.178482713448374
9,5,5.99057451884911,2.78334970843728,1.78472090946066,3.15343225294125,2.56023623431905,4.27703890708744,0.550405093795891,0.943097898772426,0.0220791107214813,0.00185897304954999,0.567438688366435,78.4902333477127,0.119593392928935
10,5,5.93374830231614,2.23068010480403,1.81334767602471,4.51491681204197,2.60387716405124,0.0301212436123003,1.83363073821183,1.72410331322781,0.587605832837895,0.021153725779869,0.501156155174823,75.4341587679424,0.0854179755032
1,15,10.783138738321,2.93165670835401,2.01094631189901,3.66026703486632,2.09058520694598,0.0259920384158407,1.68439896024878,0.930620178540246,0.673122914501507,0.0328178888039226,0.588175219361042,72.5007070399237,0.142205672426695
2,15,12.6436524585899,2.47113338064833,1.57271334593946,3.21145908366541,2.9133773488692,7.00718814508122,0.779746543239626,3.41661458117887,0.00523137865871299,0.00345244783707561,0.578466564188039,86.0203604705853,0.154971649934378
3,15,9.11066317635255,2.48619901844069,2.81106866637671,3.53578072115658,2.51219707089055,0.00630165691461118,2.89793059442123,1.28548061978234,0.773996582396487,0.149299390320594,0.577224605297312,72.4043985730282,0.179009053737476
4,15,10.5587320232106,2.65341859704359,1.95546089937543,3.80597034048786,1.91396315377112,0.0349956146506381,1.16342438716823,1.31402284893055,0.957106061867052,0.251662598587644,0.563660412172531,77.5122692514952,0.0763943239270686
5,15,8.69607738768008,2.68849677092411,2.15834408081057,3.84788888414144,2.77400673750522,0.0612927596535951,1.7711510887867,1.316205868608,0.519718786318101,0.070670667216503,0.571083275358842,72.5203332864209,0.11445540788952
6,15,13.044411583633,2.28367618567809,2.0430020010088,3.90520165106856,2.5581748280305,0.0617347576830459,2.3001905593274,1.44479903729893,0.138801564034216,0.0123006567285303,0.602409408899046,74.0301955678636,0.0822325897304645
7,15,17.4736640745813,2.99632872590029,2.24027256034683,3.53373502960596,1.90665443334449,0.0258391516606344,1.61647250124364,1.1052454362775,0.997369590700579,0.140874237818841,0.549989312930836,73.9929204236407,0.108490389450108
8,15,17.4014023485867,2.9603627777603,1.94242906769459,3.39472856472567,1.65199294178904,1.56852977159754,1.08050184966898,1.63918845024822,0.0517458409990625,0.0050283831503294,0.555404460625655,78.9432292330185,0.0774961469232368
