"cv_set","X0_start","X0","Xb","gmax","pet_a","pet_b","C","alpha","beta","sigma","NLL","mse"
1,15,14.5712454736173,2.12371997595549,4.64172529542529,3.43096731719081,1.45233635689621,0.0793300516322649,0.51447628384224,0.762642260106152,0.748130989835217,233.013292193289,0.538805650475154
2,15,13.8407211318424,1.79899826870603,4.31364032431394,3.5514301881052,2.95184686749772,0.0446794788316416,0.729401956561311,0.671943124704658,0.733454402698025,233.328721687829,0.591081097177044
3,15,11.7659844240283,2.06547382668686,3.34112194639444,3.68718942943029,2.76557177548118,0.0406083158096112,0.793689964427715,0.743984064491174,0.770755209582336,235.033873051925,0.534529196213087
4,15,17.1910976789813,2.2183079424413,4.36139917669442,3.25854043902582,1.75658433500459,0.0518653451147855,0.995403094076053,0.990409207595634,0.743321028245152,232.942937775195,0.546531330817244
5,15,19.4695925327777,2.96819664514772,4.26636402426751,3.3470367577405,1.9503196987893,0.056836164594544,0.626755176909792,0.673184406956062,0.706878891312512,233.934645485313,0.544400512651722
6,15,19.487257328643,2.4157421878345,4.74402114149329,3.77029402835667,2.8720537858735,0.0668866539340515,0.486234186784869,0.638806127215819,0.752111869826183,232.627475114927,0.624624178195927
7,15,15.7159791091349,1.90133587094916,3.95102520710984,3.45748377806754,2.15720376236724,0.0344370901302705,0.702865938819113,0.543278498227548,0.725017568994061,233.991435466236,0.499254481865965
8,15,10.0859941300474,2.02137656871716,3.69982391542652,3.47093839998266,2.52040591274178,0.0316175313715388,0.722811877687826,0.500268650789117,0.754423147887736,235.412567516527,0.571970380842553
9,15,12.3108838822049,2.06736707725331,9.90764110952197,3.19315958427232,1.02634123271549,0.0460839951916404,0.986578215110672,0.622903987872738,0.744172071459469,232.825664037194,0.619574764968588
10,15,16.6527799367945,2.30687146695305,4.62510291780643,3.26577399640972,2.37837444201095,0.0414203509811508,0.863171629838728,0.672889175805862,0.740482869606633,232.07003725771,0.561251425543735
1,20,20.3253845004403,1.87895125555379,5.5357311696363,3.47729832139208,1.63063438579083,0.0505844456480391,0.654985275932249,0.632300337458638,0.738473045481395,231.072051338154,0.573919944711314
2,20,23.5419472025813,2.11350329774883,3.64838214438472,3.53980075710681,2.37010437612519,0.0484470345493094,0.703028296743809,0.830454622434839,0.734977977071609,232.518915716929,0.479743986934404
3,20,26.7823458694789,2.35430900919623,5.82479870778869,3.48106111097416,2.28084290924866,0.043632931381051,0.820081076033149,0.641779067373842,0.768522593548179,230.725468757818,0.649752820479612
4,20,21.6343826214879,2.07256075389009,3.93809791141118,3.84359017802486,2.45670121057155,0.0653045387073765,0.494530887340283,0.801583107153329,0.76151282736465,232.746701333438,0.555375651513111
5,20,18.343676049147,2.48392207611794,4.0188390263595,3.33221629301498,1.63455112499371,0.0427247434657691,0.610144166582196,0.597325364127724,0.71549398154321,233.58269477893,0.538442931960431
6,20,21.8963174738538,2.08694163699473,3.52658787913983,3.54738183080332,2.14184690858383,0.0769275650394206,0.498555525445184,0.97560673813066,0.760888647141452,233.524469138228,0.505673656770245
7,20,18.6036155208021,2.1350748790988,4.27795775714277,3.06149694616672,2.41669504577029,0.0183118726566056,1.21887826246929,0.613474952355782,0.774318390200022,232.5679391243,0.523941919739731
8,20,15.8907654436418,2.50044491213703,1.85279165167519,5.04233260519101,2.95117242829202,0.0174390094711691,1.6956560063403,2.28090781306828,0.81346929288771,249.684325403385,0.481456450148714
9,20,19.4355690911735,2.21469665468115,4.70936127171897,3.35064043145257,2.69536803598997,0.0717161964956873,0.674495943222408,0.822206076646227,0.717143182114543,232.488513803243,0.548756863269502
10,20,22.7651008827234,1.74367000509144,4.37458668775275,3.03352361441192,1.84649701785253,0.0333150579937613,0.944988294880567,0.82343709339255,0.779534701138775,233.113441599316,0.421325986323495
1,25,16.1108791822971,1.85186013279279,3.72269178965978,3.23101747641813,1.70019668344875,0.0418074734375378,0.917163864774789,0.92158898622312,0.695628927549104,235.010644243899,0.468527257766473
2,25,26.5727210417146,2.42613310570039,4.1239583916641,3.27339582328813,1.96006538075208,0.0681918975883809,0.700560493462653,0.93548908583921,0.765430480803557,231.953728613345,0.488111687639183
3,25,24.718711502165,1.7345713435941,4.97779937083407,3.37795148972212,1.64172622328766,0.0621570608874226,0.721470366082741,0.948045937725599,0.730242683406193,231.847920799983,0.491819635051135
4,25,25.0683417072787,2.49465487493112,4.18344872498453,3.22061646674167,2.21323230512429,0.0278048775393319,1.0416272157542,0.720522312121837,0.751616018944412,231.605456006364,0.544425147536524
5,25,26.4986976828575,2.23307219170735,5.01727347426838,3.44067729407181,2.66524107716732,0.0335642653472527,1.00513234990286,0.713125530800287,0.745903265143905,230.302724319719,0.573132342812491
6,25,25.949258253516,1.82836241782869,4.69849985987869,3.34476551246943,1.93646249493203,0.048889037471569,0.738389963329118,0.827957365473422,0.735474921588286,231.072403053345,0.485049262554721
7,25,28.9478351306019,1.24373919682251,3.58722409022759,3.25700007815121,1.82087005663176,0.000306235844704443,3.40935758258815,2.7466724915845,0.764148724832536,246.145559965143,0.337460267876887
8,25,29.7134945148288,2.39810090384767,3.42498134062899,2.93880118295066,2.91289136646912,0.0288914366968925,1.10254600996841,0.98129228012925,0.747340988921234,233.431206448106,0.487655494354978
9,25,25.2130121366663,1.95714549919941,1.76813656190984,3.4879098692362,2.2774635186393,0.000778408431821529,3.44754721636123,2.85495334274662,0.774229394800563,249.181550109532,0.320693770376578
10,25,28.7257511827985,2.1189217025028,4.38720044395054,3.10946976860469,2.5122758712837,0.0565329128580639,0.740287508983061,0.911145707756549,0.712997790689033,231.07148725949,0.499656532638342
