"cv_set","X0_start","X0","Xb","gmax","pet_a","pet_b","C","alpha","beta","intra","inter","sigma","NLL","mse"
1,5,6.34024992650194,1.9973532166316,1.70059705716607,3.75002105951801,2.179083265512,0.0809488161928406,2.16958783144956,2.42090873889746,0.560083973809609,0.00105380904607266,0.471447888329262,58.26487620012,1.105113265731
2,5,6.7946094180957,2.10942169285038,1.75608520361943,3.37880279777204,2.576469953556,0.3962413237881,1.94743306833675,1.81351884787043,0.105926352975632,0.00231831158130351,0.480401723664899,57.585578913088,0.908948838005566
3,5,5.30641093209,1.87966436235963,1.6974339936076,3.67905484601064,2.31974824669558,0.343485480558968,1.10766356587137,1.88582545647011,0.463371644024452,0.00194002866541621,0.477805302720922,60.2103117014177,1.08874415088398
4,5,4.41036110198132,1.88856421367728,2.02544114091009,3.33037311181203,1.70833617868693,0.0869303568755753,1.54905931156818,1.5504025303166,0.755011885666465,0.0464855360287953,0.460837839609178,59.8074021669371,0.884652548904989
5,5,5.96988521344273,2.59802873005006,1.48551231453769,3.46955895355492,2.66693306141875,3.98615131861878,0.84906322115857,2.37299374445174,0.0529910895888211,0.00370227027045655,0.492785216829811,63.2628096787852,1.17439010147811
6,5,6.34589250981012,1.9784618916647,1.76489802612743,3.8931053226825,2.85264206782559,0.111350259180972,1.7607096564821,2.14080448795963,0.640740811676671,0.00295778388646465,0.5167066015729,59.3803392228179,1.04050397501794
7,5,5.36731737709876,2.43439782492529,1.79426811135507,3.28546725616581,2.85322650544651,0.152661577146263,1.26758802033979,1.57865181627187,0.664612621268674,0.0188152938110342,0.457292916761821,60.2674647675593,0.910265108418967
8,5,7.64868491485145,2.38077153826623,1.75858426870925,3.56997700836726,1.62335355963384,0.0504603432769226,2.36534874403307,2.87400360642749,0.80542741377638,0.019645930443597,0.466239592989006,59.6240897172429,1.216863447637
9,5,5.50250922141448,1.83286212814213,1.76532360064898,3.60579215423084,1.83225039420832,0.0336181476971712,2.64624981973971,2.01978181323355,0.25327747941421,0.0025818851016221,0.475506402545498,58.4279745987471,0.664370388787929
10,5,9.07384721341298,2.54930500412509,1.59770644748891,3.72651202206133,2.59231303280718,0.130048484088021,1.98503300539033,2.81448368528446,0.539532262949175,0.00125083828468883,0.451773017923695,59.2161638420427,1.27488780495059
1,15,15.7685744801032,2.62157451427565,2.01433179171307,3.56878531015631,1.66187738053429,0.0714651286798504,1.72132162389724,1.54470430127152,0.41874072717695,0.0175387329252566,0.477292503783307,59.9455506349731,0.707535631534545
