"cv_set","X0_start","X0","Xb","gmax","pet_a","pet_b","sigma","NLL","mse"
1,20,22.7507296395671,2.14709864224294,2.71552081116395,4.76705346752823,0.86892552918173,0.998851806512038,337.591169929514,0.880606260096225
2,20,29.5429889680404,2.16441117678576,2.90259946752647,4.76380655921238,0.876294594332774,1.00105568684291,336.822892783785,0.896690084454735
3,20,24.1355040397862,2.02814288766527,3.06334276646076,4.74908492358444,0.806017432253182,1.00042304024027,337.397846332545,0.970338499695977
4,20,20.9630265324181,1.95967384905107,2.91187004341215,4.77238081031272,0.843325460411948,0.970761480153416,337.969218587286,0.963984556870816
5,20,19.014757672792,2.03108200295133,2.7208160277298,4.78463137545162,0.825482237621429,1.0170971726674,338.084304776502,0.902387273067961
6,20,18.8198625614511,2.13741494564496,2.66614999725652,4.80276941178983,0.854519776071023,1.02065625112627,338.256314486021,0.909070318993966
7,20,22.1955523365744,1.91742203346206,2.83010842817954,4.75354459763057,0.918764023548919,0.994909910958894,337.794198123045,0.927156973444893
8,20,28.7546409283698,2.02443823927204,3.04394364446437,4.777836460305,0.876418734467698,0.985808596988623,337.037545355586,0.951742191910505
9,20,29.622518401202,2.2754024006097,2.85609539901977,4.7862005131347,0.8786182008972,0.998301928872844,336.848204827157,0.903595349181977
10,20,28.851703388861,2.16815563886858,2.97652451761908,4.78017445363705,0.840948045133893,1.00564556382198,336.838782720386,0.930522608577611
1,25,29.6936567518021,2.46055689237305,2.94212268454739,4.75846987744797,0.811390991406771,0.991810220603285,337.02662866891,0.923097273796091
2,25,26.9179758795397,2.18492051682212,2.83414976281022,4.77045597514454,0.890347600073026,0.994921089984482,337.03689114248,0.905369777522318
3,25,28.8483093948768,2.15329894575938,2.9488880408825,4.74583035937314,0.857637431745402,0.996088424175362,336.860760669814,0.905596919690798
4,25,23.4524145880936,2.12831341139321,2.82324326391834,4.7579720706906,0.859763136743968,1.00860672264812,337.388271529382,0.911852962003778
5,25,24.866993483963,2.18681410511538,2.92749639527997,4.75117369105097,0.806522043126141,0.977273113259846,337.318058228186,0.921302291793961
6,25,29.4211924522472,2.11694481867406,3.02493775663412,4.76053865141771,0.826106363115132,0.978059292032776,336.942789125124,0.920896071804766
7,25,26.2518295019447,2.17501993815529,2.94068627834788,4.75335999369616,0.809133379682023,0.98609378453434,337.112651030862,0.913554458868049
8,25,29.3603320377496,2.29945431058864,2.94715382979127,4.74421320560555,0.820599412519857,0.999541326885678,336.979191031208,0.903769199102485
9,25,29.8934787850141,2.26142013144696,2.95831388731165,4.78299999237551,0.83652605758176,1.01537465324298,336.841406745527,0.925319120855147
10,25,29.2351526630719,2.22219862062666,2.88859312849966,4.76328853046893,0.864954317013661,1.02007774609945,336.947990415322,0.897394712297667
1,30,27.7962209130483,2.12743700199602,2.96109223554746,4.77473055094892,0.872127201434167,1.00404270828256,336.930716619067,0.939406402467548
2,30,27.4992059334698,2.12380395247551,2.98746525634535,4.78401367720548,0.855072960000448,0.986752681026972,337.020577001157,0.951907961306035
3,30,26.9765619050775,2.40769891320708,2.84569787088859,4.79359152510844,0.838764078065802,0.992790283515847,337.168149615844,0.927140623829633
4,30,28.9940513390356,2.37805261791257,2.86040233620218,4.78944973151637,0.818338847491517,1.00046331871814,337.093113755755,0.901453020478675
5,30,29.3548960360417,2.28606712156804,2.92533020148465,4.77572929327097,0.858671122540998,0.993982159232532,336.794863329187,0.925573232292684
6,30,29.766990973092,2.38496732389565,3.00309398524417,4.76219250845292,0.79789789587645,1.00288029029328,336.883205560496,0.934249431405724
7,30,29.1185819442104,2.19249271475408,2.95047299609385,4.80254154469427,0.88202918738533,1.00445384130737,337.112182441938,0.949281963819849
8,30,28.4335452479845,2.24494839746639,2.92759584561787,4.77680275978951,0.863965487566818,0.996414120005299,336.888467967273,0.932925473918537
9,30,29.7179804022208,2.39640490636389,2.81723344448079,4.77938101241533,0.845419499549249,0.999124313418006,337.004333857888,0.884947415403253
10,30,27.7115101186686,2.14704205252956,3.09968931764074,4.7787162392263,0.804471723228568,0.99486073959446,337.124579541584,0.978494255221559
