"cv_set","X0_start","X0","Xb","gmax","pet_a","pet_b","C","alpha","beta","intra","inter","sigma","NLL","mse"
1,5,5.40694383739242,2.88513322664907,1.86616305666525,3.5357254488064,1.57247039185828,0.0989361628853541,2.29539380689781,2.8816644467413,0.74103698924298,0.010801126138902,0.450839816127299,53.5416941805752,0.348667430666244
2,5,3.92888246147751,2.61986691684331,2.00688560741331,4.38206069953417,2.89482893458023,4.15748586832264,0.470557163667205,2.06442678659858,0.145287682984369,0.0129988639336289,0.504760780487845,58.6593132090288,0.408405831830309
3,5,4.39785732857612,2.57908880478469,1.98038382939371,3.47657792455832,1.32174197558642,0.072153812341773,2.49206808908907,3.08951756789483,0.70540789133241,0.0174644268686522,0.513557170735061,53.9243438572591,0.326441048598956
4,5,3.86958601575721,1.77456542696246,1.98821287829444,3.54266836240418,1.59183300930944,0.228735404419452,1.74494973041041,2.98532029856147,0.838595733959962,0.0242988784349331,0.493962580655485,55.2093357373084,0.421152653418269
5,5,4.24483269376048,2.18546893383935,1.83618018209767,3.97575077229609,2.77767057247922,0.86814853232848,1.22041896231204,1.9331689354976,0.145625601565604,0.0169130429551078,0.491677315197377,55.0879173776793,0.330263219402417
6,5,2.80467938555932,2.39892296758406,1.72257849536387,4.28639042964467,2.94345735137106,0.194101683192508,2.29125485598244,3.7113314411187,0.569387351946752,0.012895723902888,0.460285168070636,55.0025999126024,0.43250665673565
7,5,3.87080266171633,1.98018054791486,1.89986826407284,3.25497041064848,2.37398442347079,0.021550339346658,2.42854737245748,1.80948516500409,0.857888845965283,0.0165008113285402,0.470194310898584,53.3816663606692,0.301448342489809
8,5,6.66209079148944,2.92196869341261,1.64905629544636,3.90386603591841,2.56454940340722,0.131803387492103,2.2904425616087,3.44919531523362,0.613675390880663,0.0234225336154426,0.4636762373509,53.8933039943761,0.351246147807333
9,5,3.22725554040588,2.05880888029746,1.78327044329412,3.39677878267393,2.90577555735122,0.145827368569256,2.01239411384535,2.58505527077038,0.58810224352117,0.00202451928193167,0.449174559397647,53.7425293350898,0.349783720000498
10,5,4.86293500700684,1.7835734528825,4.16678903560817,3.35489882844354,0.608445351489574,0.0491531438982493,2.70556633007643,3.54862685427148,0.96551433554836,0.120546639773539,0.522339699154062,57.2652715219791,0.465351155799156
1,15,16.734622456718,2.78518715923238,2.51903448000487,3.39717254752517,2.02195488105396,0.08956631050046,1.79534613460804,1.6108119594584,0.604799321292645,0.0847798389966249,0.514444087995413,56.1728105086923,0.298942518248193
2,15,13.1022835211142,2.8632685949006,1.820516499725,3.90720329586773,2.71702886113096,6.63240037874641,1.24420957356592,3.52328288464063,0.073969630014792,0.0122386035712809,0.4912911141006,59.7367721340754,0.554381998707756
3,15,12.4854529708678,2.93029518063224,2.06183163468301,3.53711457494594,2.50257680037475,0.0793164204907403,1.56662186434903,1.76484284937924,0.911360847112824,0.0785861771209333,0.50439432862192,55.0030644003586,0.277845291097209
4,15,5.93639400257473,2.92242090300797,1.93433022514415,3.49579536018258,1.85295133697122,0.129309293221383,2.3460622521243,2.66903241910402,0.398066446861718,0.0236181287606166,0.479078194785094,53.4344575796714,0.298760104463365
5,15,15.7965067839752,2.47552934213317,2.27094129663716,4.32129816758682,2.15384833996297,2.46718299238942,2.2282202937274,3.42952507956249,0.0359683102702259,0.0103985613803918,0.560979761593373,64.3981224421326,0.647439943934481
6,15,20.5999860852899,2.89466679899514,2.01378378226711,3.55339633479162,2.35632277151506,0.318241422240616,1.79947142346644,3.12015341055584,0.632283667544666,0.0398215377727334,0.517194458836572,58.0917333879116,0.381830296808493
7,15,16.8287432277245,2.9241226282406,2.22848893571374,3.2118924615542,2.93079212269171,0.137088463377522,2.09255073812787,1.691028824762,0.246381552082972,0.0272072463186122,0.495845658742657,55.2086368747064,0.268422310218042
8,15,6.05565301055821,2.69463174993836,1.94171750982001,3.46592605719052,2.46409190764041,0.0629330971139179,2.10541016508663,2.01791229178359,0.758777702839486,0.092976363373543,0.462461309791239,53.6866268160666,0.311836027893305
9,15,20.7430861628573,2.90837202763169,2.31647809665525,3.57229262984963,2.0021915197828,0.114589280052311,1.55376640643239,1.98721620228407,0.740957106233375,0.133615886922069,0.501788942103416,56.8253893176903,0.28028874667064
10,15,12.6831327473348,2.72177982955538,1.86763734228595,3.65491808874889,2.51269298605915,0.0292646334928029,2.62760742869558,2.2294635117783,0.639969343103714,0.0419996235107464,0.48777351940268,54.9974046075706,0.27670217696771
1,25,27.775261896122,2.88342402586471,2.19557413713588,3.41826760647371,1.76129044872051,0.200803882247756,2.2954142275029,2.91195370247455,0.383448175362052,0.0154114015796851,0.516433542508372,58.0837630310022,0.311723028750745
2,25,23.3065697701628,2.91143083972382,2.11454557518925,4.65606149784879,2.82754881033831,7.32668089419201,1.16877831712634,2.65574504716619,0.0353486659329647,0.00367073773815793,0.552958241748857,60.5391723062464,0.408686308326644
3,25,29.35525547083,2.76553446842466,2.48730097482004,3.62973055957026,2.06067273031087,0.0249555176891147,2.37576474390021,2.03781443868272,0.961781787507534,0.109944423739059,0.512279488142015,58.229849902895,0.290029239543896
4,25,23.9150480091132,2.92199848914998,2.00152300295524,3.56310432705552,2.54495555687544,1.32959347882347,1.21282895737712,2.77515855067886,0.230687728168926,0.0232296152913253,0.513251324324911,58.8667929291759,0.342601649451395
5,25,27.9355480661314,2.93252771291998,2.69413569825818,4.18002574627561,2.96522317099031,0.112392269894273,1.55836774418942,1.56163522094241,0.565468033674879,0.106992192871689,0.507511867866729,58.1015268814037,0.33900896167645
6,25,23.0666079823732,2.98204861531864,2.72707888676534,3.41693902573031,1.3186342693538,0.0886198332833986,2.17563936822193,2.03282813720294,0.474354417705804,0.103553494598296,0.494653956010921,56.9981060470688,0.343136105982187
7,25,22.1454698477275,2.94926806946475,2.46191096243137,3.46464090559875,1.87725225907426,0.116057129218599,1.85581508289212,1.75684744994631,0.396033408194761,0.0834933161344059,0.470681694983151,56.0129039332411,0.288115852304702
8,25,28.2711706255536,2.91797624964398,2.14152498431116,3.39963013058249,2.02647960997434,0.105404285254595,1.53523447657252,2.14580737567731,0.993997848052217,0.0391085791387438,0.493502941671901,58.2795477958722,0.275007479583213
9,25,28.2890619095182,2.89629186842273,2.04803379269235,3.99573993927075,2.65146572348733,1.68121455423403,1.22492777691002,3.22842941094447,0.230167107414205,0.0120747111491405,0.521767180500098,60.2404708682479,0.398533743569575
10,25,25.1892240165315,2.98845772437652,2.0126680228385,3.60667243916327,2.19917396356075,3.51449683912261,1.37184714154031,3.51831884665713,0.139868690802721,0.00733345547424755,0.55076687920169,60.6336705833642,0.448480236155681
