"cv_set","X0_start","X0","Xb","gmax","pet_a","pet_b","sigma","NLL","mse"
1,5,11.7719494610984,2.99844118143209,1.49738482858288,3.82693515254237,2.30341705458061,0.566079293203326,68.5785020983867,0.255528513414079
2,5,10.9800458710725,2.99785495502327,1.45169625699889,3.85152529439027,2.47089114541079,0.561508587964,68.5505711392019,0.249991977547265
3,5,9.4697297476898,2.82755330186025,1.41220375974023,3.72076529624265,2.38114543021937,0.566305047731869,68.6797307230031,0.242319126524943
4,5,6.37804381134345,2.31930648657274,1.42276746347798,3.75094441146766,2.3074277314442,0.588332249995467,68.9574388492418,0.259858425379151
5,5,8.33361918465621,2.78994458135624,1.44052986162121,4.09470656366129,2.84759333231935,0.585088527124197,68.7404290075592,0.259213169179132
6,5,6.40915020009925,2.29586083804543,1.43668697734127,3.6990815570157,2.25441097693173,0.56033416537331,68.8742948985135,0.255386660010096
7,5,9.47664912552593,2.81867809363407,1.48605931067633,3.66177782857653,1.94177237377124,0.567939716419279,68.6177114650165,0.252930255662409
8,5,8.21345237616052,2.77111531734652,1.48090673099195,3.81360677614008,2.21590779044914,0.564402783989704,68.7241794303379,0.260967320085473
9,5,11.1769023599688,2.86211244996218,1.47734141489189,3.68035303428891,2.20916168929105,0.572720875428071,68.6324521654976,0.242587818392974
10,5,10.7544388106202,2.95632864200665,1.4409288229451,4.04689836236471,2.78600339639917,0.561508462092022,68.5809322249353,0.257212687905941
1,15,12.3443548208109,2.86654314629754,1.47069467434078,3.99710071140889,2.72567842610143,0.565075077177714,68.6256622642742,0.259165761524858
2,15,12.6212844687752,2.92008223433388,1.53269380416772,3.61415871865229,1.88936229010857,0.555060398423906,68.6446555045706,0.246851080005605
3,15,10.7296514683835,2.90265314839565,1.42310462073528,3.89375190424455,2.88155007516812,0.556613265860816,68.6103148134982,0.240373792466762
4,15,12.3963830090098,2.92707823549583,1.46550754584921,3.69760076690405,2.19440695109863,0.559824485595725,68.6579765261417,0.247547390554769
5,15,12.1396395541041,2.98763518713405,1.4968796320856,3.82765339944857,2.21524736730415,0.56687783358492,68.5971935748865,0.262641982354138
6,15,12.8726124771814,2.8762588232264,1.46777880203171,3.83816300819694,2.6473594913006,0.572792382744903,68.6519594726244,0.246310336416862
7,15,10.5170565511735,2.96965448720272,1.44814273922716,3.92120755207513,2.53137629068995,0.559746853418686,68.5740299434258,0.255698364594242
8,15,11.155827767107,2.97867688403201,1.46277533995054,4.18300094778728,2.98087264529187,0.577258562682092,68.6045074812683,0.259248613997361
9,15,12.4879091669416,2.94403146926645,1.46057209283445,3.79606353781955,2.80085350869918,0.581755930354316,68.7249136178842,0.23359145591493
10,15,10.421949359707,2.8113314488726,1.4524851069077,3.71680406401823,2.2476893692392,0.569695467917372,68.6352661876742,0.247970697315479
1,25,22.0054081933005,2.95162427069605,1.61319381482456,3.96720630356961,2.48732182100899,0.558901295959694,69.0614600395035,0.27495558328444
2,25,22.0117073290258,2.94878452217668,1.65232123541144,3.94039081501591,2.46908733925858,0.573869251567009,69.0661229506945,0.270884499664118
3,25,21.2247196975093,2.99166531140899,1.60664668901184,3.89998305202815,2.70082372230862,0.555121982664395,68.9534708316324,0.252384814581376
4,25,22.9462915527463,2.97113093492015,1.63039923904823,3.72240652722613,2.17581039112209,0.569979957036747,69.0010549472033,0.258459837736244
5,25,26.7644210035791,2.97759913471844,1.69270432748586,3.67407879357897,2.09996527442792,0.554989156198744,69.2397680692534,0.256446941676643
6,25,28.5125716792205,2.97470599253193,1.69822618039227,3.80478971159775,2.35335165561096,0.562235559890608,69.282603406206,0.264209332363652
7,25,21.0297561349391,2.95652936371698,1.5987209589734,4.20994474408656,2.97396009006875,0.585848871689379,69.030370292332,0.271600720354177
8,25,14.9595891876397,2.92389989481429,1.52363493177971,3.95110007206456,2.67080478549123,0.573262947423295,68.6825358467139,0.256627659944006
9,25,21.8343104446854,2.89962500634886,1.72514133423527,3.60826629090702,1.77324884732719,0.590865415219532,69.3064891741334,0.260808103527235
10,25,16.0915570425732,2.98735930904101,1.56528915682352,3.65821450322649,2.14806248596813,0.560477034825393,68.7530118513464,0.241884205448471
