"cv_set","X0_start","X0","Xb","gmax","pet_a","pet_b","C","alpha","beta","sigma","NLL","mse"
1,5,5.78061383414999,1.33640183577078,3.98981208494203,4.28692832702761,1.00699570802605,0.0638448066093531,0.981492112394824,1.44729198174933,0.87276473923335,1584.2064082156,0.695369275404808
2,5,7.73649545110299,1.45770631413379,4.24587963041829,4.38875514762406,1.07039927337139,0.111360462275721,0.527168420813302,1.42941307909031,0.936217812064405,1587.99626560551,0.719318454601901
3,5,4.71416630655994,1.2057837473751,4.3323500421225,5.05831899239799,2.1718157361551,0.062010230038121,1.02759462750634,1.34839864146326,0.905158560259318,1608.54826109174,0.705068403838186
4,5,6.500759306474,1.36295531425264,4.08647878454,4.20138968613842,1.00417934004614,0.056283208541848,1.003565124129,1.47320732638818,0.92391745898681,1581.84711190367,0.694660337732214
5,5,6.4731570313265,1.38917494302729,4.55267381608103,4.21266341798679,0.918603999758038,0.0680349711729876,0.90003109613339,1.35586401074534,0.930168783513549,1574.18239209654,0.701095621124133
6,5,5.98273297470883,1.27447054905418,4.53410322347646,4.2966118760827,0.97926626575975,0.0844962208613614,0.942984174525204,1.55073557805988,0.935410615795357,1573.83240982951,0.726811179380493
7,5,5.48068829137876,1.25620047368597,4.22911410363695,4.28953451718711,1.10159298747052,0.0764183692005947,0.782832369063584,1.33325053018348,0.911396832518286,1575.89717880482,0.682307197909376
8,5,7.01187829042763,1.42647249129888,4.53451365671414,4.28424819421477,0.961555084452688,0.0462324760680553,0.978113415004815,1.20484391322403,0.908503889453173,1573.96572796147,0.695657071591124
9,5,6.21228829936257,1.2703395732156,4.32721205910189,4.26275632337656,0.984693203076338,0.0702651223807881,0.947894526747822,1.48403876831285,0.912499023954787,1576.17010836534,0.709358137585859
10,5,4.09990085594438,1.15123705320719,3.00150200998725,4.57320777541259,2.32869335593194,0.0519571772613171,1.25728956203966,1.78966630043375,0.919742633247553,1646.15469321545,0.738009262050437
