"X0","Xb","gmax","pet_a","pet_b","sigma","X0_opt","Xb_opt","gmax_opt","pet_a_opt","pet_b_opt","sigma_opt","NLL"
5,2,1,3,2,5,5.48246348613049,1.21322835986014,2.64463461623001,4.33521689805828,0.874044736533142,0.957123694640687,1789.99325672562
5,2,1,3,2,5,6.4440260950972,1.31713715643795,2.67701748826478,4.30198404441486,0.882599463094875,0.93632040646979,1789.06709446094
5,2,1,3,2,5,6.2671849436833,1.30120554192547,2.72268581574381,4.30498058911278,0.883196604452029,0.95307691348929,1788.72434891968
