"cv_set","X0_start","X0","Xb","gmax","pet_a","pet_b","sigma","NLL","mse"
1,15,25.5587151798183,1.19913969358992,4.10742703190317,2.01035002787835,1.90923844442448,0.746024148936174,231.311383949196,0.392777940242157
2,15,23.7264027159279,1.18144072266394,3.42198620584148,2.3546129303938,1.88351285380497,0.759448125787156,231.830276367433,0.391470128093549
3,15,18.7087497513194,1.20951177579806,2.62956889229974,2.14475407325022,2.34778869081599,0.772792289114634,234.730874299284,0.36669105671592
4,15,19.7704462964366,1.30576021228605,2.27392347937415,2.26582340901594,2.66052088033916,0.781150099138643,234.493808857513,0.355971560525484
5,15,20.269877030222,1.2010282925859,2.91382668536128,2.11792144064478,2.23743546129854,0.758967270393393,233.627332673329,0.372675998821504
6,15,24.2548114711112,1.3497714554664,2.67687301013872,2.30157692911556,2.43274965456001,0.745040218513437,232.253544505584,0.361504822757187
7,15,24.4510331570746,1.20379306321415,3.41836429501179,2.3962287873774,1.93378776635693,0.748717834312449,231.471936859844,0.390325934548036
8,15,19.7366935638845,1.18971060404728,2.9274862976917,2.25761940551358,1.94175234690235,0.744685433696763,234.151880530372,0.378905759106985
9,15,25.8454329148034,1.2011114272347,3.77197234114404,2.20614636660204,2.04533104118919,0.75142470608203,230.780310322544,0.391168225831526
10,15,25.3146953943601,1.14035557988129,4.00617461094253,2.14643914307025,2.13972205975049,0.752571288538625,231.185223833665,0.399866315882446
1,20,21.2817930637148,1.41389048111598,2.08286040139318,2.13917596934795,2.90727036940416,0.777140716052614,234.459519689157,0.351988111877646
2,20,26.8094771384219,1.27010879027998,3.37147254426897,2.00092463815377,2.44679317147192,0.743960303753002,230.665771505216,0.372637393890423
3,20,25.5849043142166,1.1823110099469,3.52415738530669,2.05684933780614,2.77120375681338,0.761170884265398,231.820118693737,0.38444507586858
4,20,23.0612937715373,1.31239491214282,2.81238604814093,2.07701167468783,2.31344612227475,0.773156905683613,232.503614861368,0.362735142714796
5,20,29.8425148176694,1.20095206453247,4.70834488400398,2.13188917408589,1.90816257105018,0.731017018129289,229.432493349829,0.404597846759288
6,20,21.7002790736786,1.14636007841093,3.35143595144873,2.0648218172871,2.31214063636272,0.761794110590639,232.928649613969,0.385077023538648
7,20,24.9285879768395,1.20022293581406,3.46287400201691,2.18770601350003,2.16601859793094,0.750026144253742,231.295904398793,0.384315797954651
8,20,21.451894475753,1.23601072520236,2.92568029321215,2.17649272321019,2.23250978574229,0.746139334457419,233.081371560012,0.371798314994726
9,20,27.9616451183764,1.20820137203151,3.95054094883058,2.41570831871528,1.81318903519384,0.744413605250905,230.010444263735,0.400460995609185
10,20,27.1511036579704,1.20575368209599,3.79254256890453,2.1377275719926,2.29222209216653,0.749854324046696,230.450110724358,0.387962961212762
1,25,29.2204896621875,1.17911298501812,4.4857088180735,2.41980028206354,1.76506160110325,0.722408274882406,229.729009325479,0.414093014106366
2,25,26.9769470345127,1.13884717636635,4.07968685211026,2.68849150650016,1.51012680258018,0.740365532385107,231.037493623594,0.426629619793183
3,25,29.5560339181266,1.22381555122267,4.25387665838175,2.2889388722896,1.88202000604498,0.727712280340638,229.465359876917,0.399562172863206
4,25,27.8075768621396,1.2060562529841,3.99287725251446,2.53258817280935,1.62047179834901,0.727598279012212,230.229909403262,0.409115556798413
5,25,28.2946923270909,1.28543060307613,3.6265418789317,2.22272973175702,2.03859261479914,0.751166637381819,230.036477809869,0.381216948121032
6,25,29.4056469701785,1.30582982148269,3.64757625710282,2.13481904309261,2.1980745100351,0.751442421734373,229.722133732359,0.377039270997477
7,25,29.6392462761414,1.18615885783234,4.32145791983092,2.58930150061657,1.69219989170359,0.740919592460708,229.618258970497,0.417142312616244
8,25,25.7761082397325,1.22979148022812,3.46055122658807,2.31116844959148,2.00770126633879,0.748903487821189,230.900152685978,0.385350995897515
9,25,29.2313278490145,1.22968883326816,4.04100854198118,2.27242423650327,1.9531661444769,0.755751443241956,229.63374242648,0.393963069466385
10,25,24.0211316757169,1.20273074021661,3.38549825298327,2.27372481092888,1.98111548276491,0.73470000347267,231.696355053214,0.385821606845538
