"cv_set","X0_start","X0","Xb","gmax","pet_a","pet_b","C","alpha","beta","sigma","NLL","mse"
1,5,6.310174732727,2.51457280517401,1.70735344358082,3.83278645435466,2.16672337552941,0.059332224612788,1.60507130279317,3.2399244379114,0.512016980070879,61.4383644948473,0.472777036381631
2,5,6.41729969520008,2.39110283599558,2.0040326334799,4.27545759101839,2.95822641432061,0.054352090591973,1.43626801138424,2.1632662064742,0.498686358207045,61.3628818266149,0.40297827153969
3,5,5.9217307574607,2.80407273210556,1.86817464510982,4.22554292252233,2.64384097480957,0.171241843740414,0.694752647949293,2.32919396539318,0.529538335424916,61.3867180504896,0.383066978713595
4,5,5.81866565482051,2.58282863732723,1.76890635808306,3.97846144509021,2.28822069766373,0.0979451818240331,1.1770555763589,2.83278911884294,0.494304236187175,61.1975584946906,0.435695810135294
5,5,7.47230933452913,2.97340663249811,1.69218509206609,3.94722954561334,2.83793893163896,0.124830275887672,0.835763336855994,2.64419445091431,0.511517768550785,61.5241832644779,0.31965880808166
6,5,6.26115314224791,2.57470986369087,1.9065100101526,3.62469833057969,1.42540360595282,0.177823844145703,0.781553407999862,2.92610669429065,0.533147263327503,61.4140119040276,0.431593689082006
7,5,14.6774327041086,2.93048409605996,1.90829509554502,3.85462300014812,1.87169797892268,0.134728703007464,0.811341481633793,2.76159146796486,0.500125782997729,61.8811012366962,0.372495851717281
8,5,6.61027581372954,2.76633374669121,1.88266579603405,3.98136065145621,2.55451281408521,0.0434438431961867,1.6572579751577,2.33720915313924,0.544027567180135,61.2032364565197,0.43337328535588
9,5,5.09175867389412,2.56818077854216,1.65167655054944,3.73676318093981,2.25379168838963,0.0473028196852608,1.4519646495583,2.51247936448285,0.505922061258728,61.3223656838932,0.368896818082634
10,5,4.7930244851344,2.48363031602465,1.71821921410714,4.18400682691867,2.63462526599896,0.0687777432981011,1.45881923257558,3.12133554041812,0.535531919253292,61.4929375168725,0.469564582005112
1,15,13.6995909401684,2.88350475562322,1.88571468274809,4.10238533958274,2.45568141494757,0.153693658453963,0.730509962651434,2.67250026771622,0.505940469048755,61.8243529270268,0.353033327890929
2,15,9.40322105512895,2.9898189003486,1.82081219624274,3.67246168172012,2.03251282728862,0.0332362406048263,1.94414371529041,2.65059052465782,0.50519542740212,61.5978686237441,0.467946658558844
3,15,16.2574518755815,2.90716105903949,2.01062982378691,3.70451082245645,1.8202958496686,0.168021402388702,0.797916412669494,2.7717151117172,0.493404307339634,62.4536204268438,0.377369790571928
4,15,13.9711024045015,2.96593650085191,1.94455681275521,3.77552650986947,1.8816789663365,0.118094945699498,1.06376297301855,2.61664015906743,0.514798961670848,61.5756581653235,0.424454868222258
5,15,11.8146596216469,2.911005784148,2.30740705181652,3.50378612305056,1.07666321966898,0.126781795242933,1.03793906923931,2.85060909683026,0.532872431484144,61.4569297462717,0.430954145260116
6,15,18.3503284425089,2.49345235593699,4.47346742439554,3.69964677326184,2.18581626547086,0.0176803950792494,1.77807068269922,1.01541293312272,0.549500309770694,66.735418706175,0.421868742234402
7,15,12.8955129948673,2.91376335674867,2.02217583814777,4.03001781812928,2.59251388097548,0.0621923791976652,1.22034306479443,2.0591754155259,0.530531916258451,61.4626316507655,0.335702766972013
8,15,11.8109548098401,2.78892798001941,1.880284476046,3.8792193760187,1.91588553131558,0.121855040462055,0.954913799868928,2.85387042835764,0.524228157952061,61.6438411028518,0.402667875071579
9,15,17.5357688637243,2.99474012501993,2.06341844833313,4.05687704430945,2.29551309147232,0.10398598291709,1.18673678095433,2.62083509177613,0.542033336281256,62.2103098204283,0.44134312860474
10,15,14.7531943751224,2.85559135402392,1.93849841335849,3.76606535965717,2.00492073721508,0.157217862693934,0.774229490406519,2.48393854504434,0.503414260532026,62.0760606958311,0.367366556485132
1,25,27.6509373248226,2.93560936225292,1.99880627390522,4.09938502411622,2.51360185601624,0.0613364570660298,1.19174165765277,2.68889730106598,0.529794900390808,62.9998140689522,0.332834447064179
2,25,20.030399743303,2.99473492281678,1.90843029113804,3.98824624604499,2.33414611176619,0.172909084013947,0.509969789645401,2.48774849655938,0.545866190750824,62.6422680622366,0.313648250400314
3,25,18.6413236153795,2.86113106791802,1.94165309881086,3.53282799216128,1.46377373776664,0.0415071450736947,1.39082938320822,3.00108551215515,0.538893306902481,62.5856319226027,0.306702379530238
4,25,12.5075002990962,2.75664576302407,1.82482316920213,3.73114397153678,1.94244710006569,0.118097444352998,1.00313781619181,2.67367033367351,0.545174201438045,62.1611272959149,0.399139812921905
5,25,22.7284845894879,2.97938966176014,2.27296577575362,3.51711681162808,1.17560173869953,0.0828808860212707,1.39358838757885,3.5056057504426,0.496153617760075,62.8940669331729,0.454259885628445
6,25,26.1563403941331,2.92209587960621,4.66823937844081,3.40606792482057,0.764844236743554,0.0340435993841429,1.64599192662116,1.69816685282001,0.52470679744407,63.2955894918642,0.379747512929857
7,25,24.8275260816778,2.8464165077063,3.58565363573416,3.39849255299263,0.698027441358796,0.0544033433229583,1.30156801274454,3.14335872416768,0.55271733188982,62.8108593580426,0.330720206306183
8,25,27.2202342269833,2.97975470396043,1.95053300047377,4.03661460236029,2.46827419615332,0.0756506450372555,1.19360094755569,3.14588328603028,0.517559446732475,62.8856389399714,0.360846832205058
9,25,24.1712484325656,2.93805537061123,1.92633068500811,4.01931859529437,2.58392968302832,0.0857519485598904,1.12712519329797,2.99763326562978,0.509691405060671,62.743867830813,0.353361866002724
