"cv_set","X0_start","X0","Xb","gmax","pet_a","pet_b","C","alpha","beta","intra","inter","sigma","NLL","mse"
1,20,16.4618750974677,2.76995126087675,6.54891953637168,5.63511406379318,2.81291320840735,0.441966757904339,1.3471774333207,1.02417436093803,0.106855053508063,0.0665505518886973,1.4732619519322,192.462329316019,1.162857711958
2,20,16.4048601927932,2.12523950230137,7.23988416294004,4.9436828766535,2.89686181549162,0.138637714841591,1.59732351288496,0.773200246686776,0.117196392734435,0.106647048635378,1.48016781686365,190.205231826553,1.08435256186569
3,20,20.6160268159001,2.54989995646515,4.33022315241096,4.6223523619623,2.07713337592063,3.42559123068919,0.633246680220628,1.53915947654188,0.0982331651994903,0.0391256315732001,1.63939146041755,200.641072059613,1.35626957128842
4,20,14.1200950693455,1.74217402014647,7.2841672328916,4.68594142980797,2.66108212737348,0.0158349310969278,1.73182831043793,0.945638335285178,0.849112572792127,0.932225414327379,1.44793044765276,189.892671594391,0.82776863819135
5,20,21.0640418233599,2.05665892820024,8.29314387090059,4.48428310644408,1.29834987262693,0.0392189324505786,1.42697275452805,0.879118417901101,0.886826184488047,0.500127572345348,1.50940251050516,190.845161295989,0.726874717552949
6,20,16.3856491002639,2.79732616093946,5.37262982273087,5.01057924000485,2.0860761084721,0.0801616973745287,1.26734680173214,1.4041755653021,0.891213828913916,0.835245037699067,1.45135395846317,195.44997039136,1.24786608535096
7,20,23.9845993259994,2.94227122441529,4.84616430028068,4.55099788750043,2.36079642985778,0.0416105183041556,1.48744779977042,1.35283971172808,0.67192970999074,0.921871776407237,1.56346688692189,197.33462734707,1.29800086355695
8,20,16.600149439563,2.19270989599119,6.5812038508828,4.71597035378302,1.18349664524833,0.0328791830403091,1.54327048966348,0.680855823201892,0.433277266163748,0.33220536060612,1.43757578708194,190.653965902383,1.0626509955035
9,20,17.0759392556344,1.86423167473728,7.71954697903493,5.11014436633559,2.08116854548963,0.199847010055261,1.60310342965257,1.0476629447138,0.0837099175951404,0.12748725347247,1.40297487106442,190.93391754945,0.927427900603892
10,20,24.3006432700554,2.30678193530972,9.28052370574529,4.88134479687282,1.80889734081803,0.031898362700203,1.51531633391786,0.411328309532759,0.29967070523919,0.253619222814388,1.33091676774967,187.322433625576,0.945431210359261
1,25,28.8459810902469,2.71220290205598,8.90298003318915,4.94716258898467,2.72518300240286,0.0925967768906731,1.57012252562113,0.860621650328888,0.28617137868187,0.209380710876396,1.30607632303547,188.754239448295,0.959174828719622
2,25,26.1479348994899,2.15093164236232,11.0635314331754,4.75650148998605,1.94487537907153,0.0154655074135425,1.63392464565682,0.489715408049788,0.665580315418483,0.594399283546435,1.3161481876125,184.832071490204,0.87792932537798
3,25,27.0851711353212,2.18424633188834,6.11647864559457,3.97777432161138,2.82641896526216,0.0820313808115677,0.501934624699001,0.48219584355166,0.85991364144864,0.320489369489099,1.53205226673348,199.341504046242,1.06166316192087
4,25,26.5401394428829,2.71902338200749,7.24699609475493,4.75258442572178,1.05952123060456,0.0700743554492695,1.22285497503377,0.937141778484099,0.658046562953958,0.426271360839745,1.46423142743194,191.746870719043,0.961681690052832
5,25,24.4245185683526,2.405841984371,2.63455869543259,5.13263791995221,1.137647810017,7.50850065371648,3.18969757421326,3.76269767120133,0.000119388616417708,0.00205741961451003,2.2123442633288,218.186104183255,2.04423776147679
6,25,27.761470898787,2.56989252316685,8.45519644874348,5.43384088102153,1.98741186960678,0.0235726559868901,1.91443225783283,0.367279235613121,0.13581334658867,0.145964070275834,1.45852145557355,188.78284434888,1.21677937887974
7,25,28.6088760072838,2.81304686616425,5.10683268788593,4.96465648814713,1.85875892049963,0.0617020108138221,1.42749415102078,1.430926401463,0.98220420453934,0.708580002702273,1.56906188850927,196.752116771987,1.21375291390487
8,25,27.9197055638514,2.17000795103688,6.20528978671845,4.52369521437803,1.88255222069233,0.257027091192275,1.35533004502298,0.765228815814639,0.0907391149889781,0.0541831164472141,1.44112100345064,193.915674737801,0.993409303981254
9,25,18.8755734422364,2.50019546899856,5.85248761997641,4.95654641916268,2.56686756804719,0.114503488244494,1.54113291390255,0.604394229095849,0.0869789498291801,0.0891474361312714,1.35099461727798,194.643437112806,1.33847735226742
10,25,21.2030237467646,2.82862565706413,6.26943744947542,5.10801753401456,2.05696934468896,0.21744954281274,1.47092800363427,1.28695607059915,0.200312262860776,0.189368823896001,1.41924619974825,193.165847637925,1.08719569425472
1,30,23.4859731714982,2.9736826867322,5.63772930536531,5.14199145868567,1.35072736839019,0.0378911866504212,1.59339959885708,1.21669226842558,0.702246394433621,0.632680232310711,1.49351122806757,194.325680444168,1.25576906148285
2,30,23.4726285678413,2.63980412919379,6.90379961033063,4.42671453610882,2.20481659872169,0.0959550005108049,1.50841682047243,1.11767432832915,0.417799190753721,0.318591854212214,1.51678639368402,192.659073654029,1.04606195960272
3,30,28.651429411962,2.70637942587992,5.93959063566166,4.52656502728994,1.18610049530582,0.756614125126462,1.52731509881353,1.41104668284234,0.051999505464904,0.0527313645602329,1.43929479746944,195.554053805293,1.031331221711
4,30,27.6042444033953,2.72453291006871,5.99308861153792,4.92197188890791,2.23246034884982,0.160827569253417,1.18641310546383,1.36230676009846,0.503608050852691,0.424753794014374,1.49420434134414,195.271531591868,1.09168135435216
5,30,27.7062246186234,2.79529133445238,6.34262062196453,4.78530661394028,2.49184684928427,0.0171742899389749,1.52287798488016,0.540679397623408,0.555962575497586,0.473611379001163,1.52174803721192,192.880764607103,1.17039577301117
6,30,23.3375276701121,2.59054956808038,6.61376505352232,5.49863945702698,2.12676349858671,0.0111052819951497,1.74079063507441,0.759331334235239,0.886594544446319,0.815354991354126,1.53903742783633,192.326988081866,1.23886022903145
7,30,16.0926530030144,2.79580877555679,5.58858932006529,4.82961361091209,1.81262121781541,0.210707552025136,1.52231073926901,1.45625317982955,0.314488795153089,0.219208560646678,1.41555739094615,194.959522601425,1.1346805737872
8,30,23.1980952251607,2.91468347695555,5.44594926725503,5.67435843043242,1.71724180408055,0.97733271741843,0.983064821389545,1.11245112277152,0.121550458116754,0.031809038331152,1.46869406248773,199.528643601433,1.48549095213503
9,30,21.369237765861,2.24627187591735,6.42252076009251,4.83813758865382,1.90159896252153,0.0383557153450515,1.69214540258609,1.0033518827002,0.342266596099615,0.42990949237616,1.47214626660455,192.166109291718,1.02833960866277
10,30,28.1205886618438,2.42914617477951,6.40213461276407,5.33010594849754,2.0510192760903,0.0702534090064442,1.31181751713624,0.696614779280465,0.341489326648585,0.188127478099055,1.39752631227281,193.429334477833,1.11012345381327
