"cv_set","X0_start","X0","Xb","gmax","pet_a","pet_b","C","alpha","beta","intra","inter","sigma","NLL","mse"
1,5,6.25442709424372,1.36755924777194,4.96848041400893,4.43740961714557,1.0978112246957,0.119979584887242,0.542700741211777,0.855513989287459,0.325793281673455,0.694448628952114,0.93390871916699,1550.62614124171,0.587047915057027
2,5,5.56746740578507,1.16359747985613,3.77860098231333,2.98361263682834,2.86014419348146,1.44640393535719,2.87399745507346,2.83897394131707,0.00694974180476619,0.0203029084420543,1.03018756286239,1804.48405959914,0.894606552845534
3,5,6.5258244174535,1.35755549216109,4.12384493310475,4.29167798091302,1.09840106999278,0.176500967805693,0.624668785430146,1.21826716768294,0.280635695190298,0.615110817514778,0.93037936774941,1560.58416714413,0.592007597744396
4,5,4.67147661641497,1.12399850359894,3.44334454159845,4.29284076839497,1.46617674927899,3.86870960202118,0.61246479737976,1.43123785817963,0.0147581963063096,0.0382635055050383,0.911273429614833,1585.4905987671,0.605614189566159
5,5,6.24824561518234,1.29088186759867,5.27754510979454,4.23120948750036,1.14073838407782,0.102068196765835,0.750174441699801,0.898711803494007,0.376558609828102,0.662018253794556,0.921848806129942,1549.35664365969,0.587847567448492
6,5,5.10387908077089,2.12205876713609,2.50397032287485,3.65389461588487,2.72908898869546,1.08538277451194,1.32763864624912,0.764973306890436,0.00078903056591177,0.0204793372937439,1.29425057131463,1793.04758419239,0.923593637369668
7,5,5.39882305738429,1.17804568637703,5.21462328087656,4.43763574236217,1.23072848121191,0.0806399858006332,0.6988538403433,0.823232098995721,0.354859811894905,0.85971886972108,0.899614060577489,1545.61061058695,0.572292485595882
8,5,5.78247365319954,1.27600000996114,4.64107244308337,4.26344628299296,0.900243367900609,0.0640221138697284,0.568068158579727,0.824822024848501,0.524822207685624,0.865981216518547,0.92648363410323,1555.46931724111,0.6041140966231
9,5,4.79237857186321,1.12461125994873,4.3062507273979,4.3035392558176,1.09860490535635,0.767135347785929,0.607973100110875,1.31158858638442,0.0883067999404208,0.201111517895572,0.88680232893403,1557.55079682098,0.579364829092298
10,5,5.03337540514473,1.16208739535778,4.97397691446102,4.28596471088485,1.14094452124147,0.14801311116298,0.753558760783806,1.0357511790473,0.332610773226606,0.557807920402327,0.901691503174989,1544.72955540908,0.575182678635426
