"X0","Xb","gmax","pet_a","pet_b","C","alpha","beta","lmd1","lmd2","lmd3","lmd4","lmd5","lmd6","lmd7","lmd8","lmd9","sigma","X0_opt","Xb_opt","gmax_opt","pet_a_opt","pet_b_opt","C_opt","alpha_opt","beta_opt","lmd1_opt","lmd2_opt","lmd3_opt","lmd4_opt","lmd5_opt","lmd6_opt","lmd7_opt","lmd8_opt","lmd9_opt","sigma_opt","NLL"
5,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5,7.69883957318102,1.69144711441551,4.00656658081192,4.92723020497541,2.1737802860773,0.0309221966816203,1.24894740615492,0.740438127595754,0.0417494832932453,0.432882205827929,0.122814637042153,0.95187558486234,0.0740423202959608,0.6857216216678,0.111434207020254,0.205518400585881,0.554933659785924,1.18418496431775,1700.75317077945
15,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5,13.797129965048,1.98663280503643,3.9939173671592,4.61184999495035,2.00062983118464,0.121901856202975,0.790562546841263,1.1388223499316,0.0436187832840025,0.877496472925697,0.164870513975096,0.0512745493961498,0.780624412516562,0.759657722105919,0.383889263785567,0.856529825171708,0.25184691311753,1.23736317471521,1713.32587055499
25,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5,21.5531967809109,2.77327447715295,3.92988099427595,5.37853924154616,2.50135500816647,0.134923195910614,0.841698824696854,1.06128416281842,0.0901575514340487,0.326960697265081,0.0130722602881679,0.149578714367978,0.940370868055007,0.869996708438998,0.367172043903372,0.535828878352035,0.117308469677569,1.24713184248429,1710.66154959319
5,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5,6.03360302433633,1.60124736726765,4.24640950517522,4.86653909713488,2.38496928569459,0.0195481548555659,1.22389191543721,0.475427190957767,0.031266595224108,0.756754169522774,0.915549487648695,0.889834880845084,0.469367399450872,0.861850411374803,0.698637076857332,0.30577603319323,0.530496352314845,1.25248284842737,1703.87817477561
15,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5,12.7197441905923,1.97789231675656,4.53113000072559,4.98055106767021,2.94540788088112,0.0366583809862062,0.960746532362955,0.514916973756815,0.0709213389967232,0.784716265092702,0.0669906838705799,0.800654613925776,0.311458110774595,0.74890885606433,0.921135028088613,0.328820608009721,0.357736081781598,1.22942988886092,1695.50940652106
25,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5,25.9772732068379,2.39840575590837,5.46457579961805,5.58300075607338,2.91639381370405,0.0476770691890118,1.0629650447281,0.579646921803877,0.0450123125586245,0.404675372296676,0.388475718833482,0.543306417720703,0.376434174747685,0.590414737581798,0.952839273868511,0.319388890536105,0.278235134264615,1.22283644664097,1696.16418090417
5,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5,5.8372847509747,1.58056198814955,3.52522325957128,5.41139562808927,2.85349561266846,0.0880989000684553,0.969832794263119,0.983288981471121,0.0169626933140485,0.372942354049614,0.0541406340513635,0.316013284082359,0.164110571207455,0.756989165343725,0.548541328437174,0.22602936118671,0.303384096828666,1.21313433809553,1702.92029797953
15,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5,12.8992180525716,2.26963798322531,4.08658578270645,5.06068787846315,2.79932844023044,0.0594699662584513,1.10770144268452,0.841362909288731,0.00085536592286059,0.31373081758207,0.288272742140284,0.830147102749973,0.782631131962592,0.715072037932194,0.0113076844705004,0.473111462278796,0.393581360573946,1.23009432327266,1701.70125396079
25,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5,24.4367093902055,2.55130775766116,3.46878360691896,4.11015513789813,2.80436394317737,3.05763357271457,0.0616949240581538,2.13979655528954,0.00628338834640552,0.903829168471883,0.0762783164175503,0.883318191822834,0.481077168161956,0.637222967206917,0.806087033623816,0.346544301856964,0.0428551901407373,1.29290664725834,1749.83563959942
