"X0","Xb","gmax","pet_a","pet_b","C","alpha","beta","lmd1","lmd2","lmd3","lmd4","sigma","X0_opt","Xb_opt","gmax_opt","pet_a_opt","pet_b_opt","C_opt","alpha_opt","beta_opt","lmd1_opt","lmd2_opt","lmd3_opt","lmd4_opt","sigma_opt","NLL"
5,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,5,4.83561065665775,2.15597312209176,2.23930747462367,2.79969295199504,2.67918088374602,0.020031792685242,2.30504437829288,1.28950098048719,0.0711821456575343,0.101326883176331,0.182202492672775,0.617772716825198,0.578234196500302,79.2476962401561
15,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,5,15.3070327201731,2.94053186924482,2.40462447542448,3.34386533630882,1.68273317475017,0.0665780350269072,1.53082538570335,1.63369737948147,0.119632133078482,0.0963804663555476,0.264440125308567,0.958985994272307,0.620186108826711,85.3083913198176
25,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,5,25.7814964748151,2.77822703157082,3.37796182437984,3.41532105387917,1.45482176429744,0.0377447880265312,2.10252668207153,1.25414202239346,0.0295233138755833,0.0432203068554951,0.301770520414195,0.563035920272709,0.578237698423648,82.8550202482632
5,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,5,6.92122513869625,2.17666338474178,1.72327701460264,3.32701273056781,2.93108496276829,0.0303409609417606,2.22659923738603,2.30833442588443,0.0373593845807872,0.0581957787302699,0.578439057680515,0.856681920064749,0.625866162731116,85.1328194529482
15,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,5,14.1052999999656,2.88460424001887,1.86596315655295,3.5932931572118,2.45224157304217,0.23300551353231,0.932019223517334,2.03283818474624,0.00664718142689533,0.154164286364021,0.784149626563618,0.605477405845005,0.605113301350515,88.8144602712181
25,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,5,23.4696828440315,2.78234655058739,1.92083557620663,3.72739431725975,2.79734952190313,0.0203902513042075,1.52242383306369,1.73485857116198,0.0216330335289036,0.603751575979687,0.750791044120236,0.945330205451003,0.612229054464646,90.3187550779771
5,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,5,6.87858718804069,2.28151565370589,2.48451401801643,3.3564658565961,1.37492899128675,0.0340167490502998,1.89260712235148,1.48581506487654,0.0713416630523193,0.205057193269074,0.723220325880604,0.815497058899559,0.554850942149326,81.1312686666436
15,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,5,12.147129124121,2.81019244557339,2.5723911730945,3.51503397164328,1.78852129527764,0.0281632893592048,2.17234574326041,1.48352374140054,0.0206065880417622,0.212577862015271,0.63084312269996,0.70305756053624,0.563151144076883,79.6611413697647
25,2,1,3,2,1,1,1,0.5,0.5,0.5,0.5,5,24.9059964315168,2.99322243993129,3.05880317796097,3.54015033966891,2.7236460894114,0.0190397319888656,2.18922074862209,1.07727431546656,0.0733475736143619,0.116915327666237,0.393046199432344,0.774423665499,0.579697250151076,80.514608651303
