"cv_set","X0_start","X0","Xb","gmax","pet_a","pet_b","C","alpha","beta","intra","inter","sigma","NLL","mse"
1,25,26.1951031862308,2.5656712971634,5.4816625638543,4.65055379105243,1.93142727338543,0.0456933374620555,1.29439653071257,1.00401914817967,0.703004690669304,0.406901021532472,1.33229241403063,1596.76089639653,1.58066528748181
2,25,26.3472178597653,2.49884869106579,5.54140714806233,4.97586065280437,2.31336922331226,0.213185772850231,1.30837507362819,0.94636339036027,0.145351276801795,0.0696810824953709,1.30007024301548,1596.68267372866,1.57317644226895
3,25,25.851246229309,2.54811252734403,5.26754569325649,5.12128852085915,2.53414782467579,0.0296071570115888,1.35950537318123,0.733648603939045,0.519952363046477,0.316529638900432,1.2894880800092,1597.70270840368,1.59169336528173
4,25,23.8219566000181,2.34351599969602,5.98071298359464,4.9067324583749,2.21349672697388,0.032427058611751,1.4002189492347,0.795554360691125,0.629270801904983,0.312256870859149,1.27830180369947,1593.45109636844,1.6091264410498
5,25,26.8982899664743,2.48850693326074,5.49926815388845,4.78552165645228,1.99407764015019,0.047369069875323,1.38252781961007,0.712725172012747,0.306099805696491,0.162788749360318,1.30137127851175,1597.19070310474,1.62479258537871
6,25,26.1781949519913,2.59740864669213,4.86890088932204,4.70722997821936,2.2846313537822,0.0307959133520673,1.40832278339807,0.885393571180722,0.642005542938593,0.290180209191594,1.3187624425171,1600.24135231986,1.59361155586713
7,25,24.5526414600153,2.40248609935537,4.79208459712746,4.65433628556196,2.63474984666536,0.0422062322173097,1.33177267055722,0.803744661845191,0.399814991589605,0.185420208094676,1.34986125786358,1601.99830560163,1.60322058242965
8,25,24.0319187027269,2.83629921037286,4.47075278425031,4.64718160477674,1.62752831024443,0.610660361676131,1.29638698533675,1.25784293618675,0.080658382158853,0.0412406987171074,1.3309911055931,1612.64469568274,1.59394480621234
9,25,25.6208270776357,2.45948158308186,4.99866928089903,5.0442748672654,2.30117906745057,0.129235849082039,1.39381059696994,1.04105807140713,0.20704978570863,0.0991857327192,1.33809154133667,1600.10842136066,1.57788989562804
10,25,24.5253942125817,2.54126618123538,5.66842073172558,4.79090776279752,2.37086169960661,0.0612122633906598,1.35608367356124,0.867068129459773,0.415210652661083,0.210410224257271,1.33300771699272,1594.37864672634,1.58479897255569
1,30,26.7235147974255,2.40791666968587,5.94694076467104,4.43182743910518,2.26977062122863,0.0565630078494207,1.47356989201537,1.05166697517976,0.538246456937962,0.239579898624768,1.31414180611627,1598.65859138759,1.62217903484195
2,30,28.3565292179189,2.49035401744589,4.91675272553463,4.68355952171826,2.65005589191514,0.0349825543501563,1.31777146013281,0.866516736933411,0.607028752213169,0.313058098289654,1.34565722397025,1601.65762020873,1.58937611153797
3,30,27.6728120107433,2.35872010233953,5.51511636310186,4.82043196124619,2.59784300417081,0.026514272110905,1.44617856678036,0.68770718678148,0.546394891423362,0.241547637605117,1.35312000688928,1597.83144323094,1.62558450989382
4,30,29.2155111659779,2.56739348866307,5.01385503466237,5.01278309495769,2.15982219374807,0.0379186965675637,1.53693684917523,0.759297373919919,0.303045170205216,0.153995895700048,1.38677605245974,1601.86234920839,1.62033943846667
5,30,28.671549767425,2.57737651899518,5.34457259323301,4.82749930182382,2.30930966938794,0.0128765005454487,1.48436873706542,0.431619398346795,0.585038376927605,0.318765553939084,1.30147618916529,1599.95970205608,1.64850301118721
6,30,28.0964296221924,2.45930496225592,5.80954572623438,4.63547220089113,2.43613178288263,0.0623564818835512,1.31748959034645,0.928365534844911,0.498584355231969,0.242971922054679,1.33949188451743,1596.21498817458,1.58726117781204
7,30,29.3319177348454,2.55082507646034,5.43751905549006,4.47889962986679,2.57281256878688,0.0382595491979583,1.23523619960937,0.746006564618523,0.583879051393309,0.332172072259274,1.28089727176631,1601.21686682865,1.59291369817627
8,30,27.6519466548868,2.64212412621918,5.00129151115872,4.8165122875747,2.40489077550601,0.0926190110530271,1.33850814068036,0.871837520241323,0.240249642358837,0.116955529139595,1.28886654492023,1599.99851979453,1.58163197718797
9,30,29.3073650584259,2.47168153451152,5.5661842902145,4.46062340162344,2.7310025066341,0.0359416226082524,1.34648607268673,0.767655939900895,0.59890274505842,0.213933731459128,1.34044732813485,1598.42618116824,1.61979072661442
10,30,28.1779494020513,2.47066671864338,5.62464545919037,5.07181987705099,2.81691694299951,0.115811044593346,1.40698582073554,1.06145240466505,0.264171449802251,0.16438411738745,1.33763206938087,1599.69254685671,1.57998623389712
