"cv_set","X0_start","X0","Xb","gmax","pet_a","pet_b","C","alpha","beta","intra","inter","sigma","NLL","mse"
1,20,23.0369375664261,2.26038628779132,4.35743861050179,3.96440310042866,2.88728295157979,0.0220644361966981,0.948567116739301,0.346107632181782,0.867287776658883,0.382443436396523,0.877816819859793,322.887707038098,1.01053642189391
2,20,19.6736521370795,2.40697750719724,3.97484006209747,5.17202875804814,2.97266786224796,0.0236994740355776,0.983001430143931,0.0654245425176458,0.391493833803306,0.210614762267581,0.876756632092462,322.421697508602,1.04849884513399
3,20,23.924676258445,2.40463246900333,5.05212576896588,4.53579438272099,2.08774203170966,0.0339818966988777,0.882126232625045,0.486530856243553,0.815157319800967,0.552055174647007,0.974438410566892,320.196710508362,0.854083834407707
4,20,17.821967017296,1.84563143378681,5.82486421448477,4.00950185160019,2.47595323059489,0.0318646521489221,1.06966291955457,0.123139876113431,0.303453840512051,0.23184970371394,0.911064433131976,317.937963624756,0.920046821159925
5,20,19.720117581115,2.97094957963116,4.91828347064977,4.79701965944037,1.43173709242156,0.0106114623889939,1.04179651449756,0.0756690610152769,0.8262392540229,0.642580082027877,0.858094433391792,318.065931847422,1.02421394616576
6,20,16.946052520417,2.01734362543336,4.50541504072613,4.81449539114166,2.09913478613072,0.0194971015081593,1.03832630578072,0.195529081566115,0.563009634274433,0.351635786486937,0.876421345186372,319.687122654233,0.927979825607985
7,20,19.7009456754336,2.83309634448963,4.08680687793635,4.55250614805071,2.67474818063063,0.0228715647100238,0.792597910782118,0.255216265693255,0.861295490317632,0.483741542093439,0.894329029877749,320.714315292972,1.01160083773049
8,20,20.6616506915003,2.44247633176355,3.34780511634749,5.01372104812118,2.21867116804842,0.00800873263302408,1.54274518543585,0.293373375761811,0.582223522662379,0.262462182257554,1.00824675530842,330.752338992174,1.29418752205062
9,20,23.1042719348523,2.74026628415286,4.92524072573493,4.755229183549,2.15292266850849,0.018513133919863,0.90908831995658,0.177703092902174,0.837005982706186,0.554902932034726,0.882522094853822,318.396780576468,0.973710856150397
10,20,18.7560459884489,2.39145792992887,3.73478433644091,3.89881434618215,2.43506958234026,1.37868145728625,0.481655810740636,0.45119592385353,0.0392161479863046,0.00959197394734696,0.947310671297663,329.53680674431,1.04689514920198
1,25,23.6792068745357,2.51500560747659,4.85874992526559,4.41636710700241,2.19597201949774,0.0606638010995631,0.826829397429308,0.226384899308924,0.325242240653368,0.171118095211464,0.928955369224166,318.72803994832,0.913865222232626
2,25,27.7390474998181,2.37263733202115,2.40387528538847,5.08104165673853,1.8830860555053,0.066484397712185,2.72778321964827,1.60474128184072,0.0280690338588118,0.000794586469495401,0.970668451028827,350.34989440737,1.37163081197417
3,25,21.6150155580647,1.45777175955452,3.42301872115453,3.24205717631157,2.42241734961219,6.92714522132961,1.31190602622015,3.44675259295812,0.00316733138963622,0.00147289031223467,1.23740690155663,373.531845532437,1.31034300722526
4,25,23.6389293133643,1.74620388159885,1.55750209796672,5.30541131397833,1.89455019706416,3.65018526382575e-05,3.02456299797309,0.927930804228742,0.200792788368039,0.743796523153473,1.2444281891824,384.839512940249,2.08617585021895
5,25,27.4003991135442,2.44961420650068,3.13828715083046,4.69040028219989,2.68445489811484,1.70735094436006,0.673185390560857,0.833446396009023,0.0318813275273967,0.006772564960423,0.975647549881256,334.441094084159,1.01507576881061
6,25,28.2948314785062,2.63034582995949,3.13000944738103,4.60774243638349,1.62077153915618,0.264940982940485,0.423279399535052,0.94910312250681,0.460290212017879,0.0863154004291918,0.962388728548651,337.856067504977,1.09750111605354
7,25,26.697982117132,2.9323917257986,5.12627544412932,4.3238996287633,2.03622362901144,0.132827396719875,0.759038109243822,0.138408981228302,0.111840604941846,0.0934677116288498,0.916689438043244,318.112851440785,0.951999450381059
8,25,24.2104565626575,1.49720169712718,2.62258978732119,3.80888307626469,2.27504492603194,4.53042354795419,0.101846466601962,3.33481650782113,0.00853493906878793,8.97436619855634e-05,1.14741155775036,357.674136543384,1.44945979776115
9,25,25.1831552710777,2.63304309656583,3.61378708211471,4.86217717635844,2.79519608845695,0.0119719213687611,1.28540300124725,0.123425857382407,0.460838885292743,0.218005354561911,0.874452867307654,325.613385943953,1.1902198481229
10,25,29.1815737272106,2.4929858068256,4.67385456123583,4.67333282955104,1.40722478933788,0.01646679074943,1.08379935147759,0.220220647907005,0.501549504980362,0.465584955303003,0.887156546513419,319.032692088602,1.01636540743264
1,30,26.348282632979,2.75421711640274,4.60955405699621,4.01223537170938,2.54673908554808,0.013210267552261,0.948808421702647,0.088754493598297,0.742942473251341,0.546012175415043,0.938856314674359,319.84061295117,1.11224344028817
2,30,29.2972003453891,2.92415884132156,3.84779124506306,4.49085779369254,2.5857205544026,0.0773590289576495,0.785749918707484,0.236017698706822,0.215261983261788,0.105550207045813,0.930575505073418,322.135722659608,1.0161888120752
3,30,28.5286542907571,2.73065085696864,4.1684020133941,4.82878223332277,1.62910715864583,0.0218709162580311,1.04404936506726,0.270433527116744,0.495184056354626,0.306105990820056,0.869741728155727,321.303661527219,0.98597837945185
4,30,27.3194859154893,2.855258999658,4.99738299628343,3.82132923189452,2.92751791271461,0.0197565082266586,0.707194437255286,0.124938168915755,0.886686347109904,0.597460273015809,0.888565938991453,318.52085678792,0.966628938237682
