"cv_set","X0_start","X0","Xb","gmax","pet_a","pet_b","C","alpha","beta","sigma","NLL","mse"
1,20,21.1837690200252,2.98840151209974,5.37647776500426,4.78250655301873,1.12380941825149,0.0177478539023705,0.821245227485811,0.330010369782656,0.874573934640216,307.310124668801,0.615754483643975
2,20,18.6136796464627,2.63198581576763,4.17583530346876,4.79561132597821,1.97657602119924,0.0106119614024949,0.898369706565884,0.226967305928723,0.903305103901375,313.522816044055,0.596107361423592
3,20,18.8635952053595,2.66062443168624,4.34263101990881,4.98841091152137,2.31759583406882,0.0151894873307463,0.781347337101019,0.228102609910909,0.955552002924842,317.244816506061,0.57428899625283
4,20,21.1469989379741,2.82127075008723,3.52785793848733,4.68888964479598,1.51713106899257,0.0197286352817691,0.740217582742474,0.537104389714085,0.871325840407297,320.404402067103,0.59407352689227
5,20,20.8479738879015,2.02041320232083,4.35482172798291,4.39046975428477,2.64153730975424,0.00723244244026175,0.954692523853172,0.112568134423868,0.975681756559662,314.300086741996,0.5875765761743
6,20,18.1097691037555,2.14315082928799,4.01106544699253,4.83210474527918,1.11717015210905,0.0177855278666181,1.03134261002849,0.739316607736906,0.957602306226708,317.308624586069,0.710384963210589
7,20,17.6282275192118,2.67157841578974,4.65503272316024,4.7521358249082,1.46630709400736,0.0282069418981308,0.97320353740791,0.693092092938579,0.895688212190769,313.140209086243,0.577227931629511
8,20,16.9704002148828,2.73098216479013,4.69940379245637,4.75740884598721,2.75609869333787,0.0189943128374773,0.790932316410081,0.310648388276972,0.895234574678963,313.501335333703,0.590005717505926
9,20,20.9945375579561,2.86699468356621,3.36310004294636,4.51320063456762,2.56161695057389,0.012708611567861,0.638162745897631,0.242535813484757,0.947288245973069,321.339548857431,0.588116905119527
10,20,23.4398708588284,2.92061527185142,4.26643055740237,4.38092456423313,2.49568914640497,0.0157305549413174,0.68853440092889,0.235716477592505,0.926712338000739,314.507797068164,0.570642064778505
1,25,27.2500769083586,2.05532935379515,5.06569209666364,4.46703369513751,2.22484975092028,0.0108146787841204,0.890886552514421,0.241401077173187,0.934627480649505,311.48197310413,0.667947363948442
2,25,23.8351532077899,2.55684977847991,4.39677745202224,4.52576133211207,2.80514377512588,0.0203296522096047,0.764054723866144,0.413918340268608,0.862224846539656,314.288015092394,0.613607054442008
3,25,26.1699412734462,2.42905717585657,4.04675629351352,4.73137620967983,1.51845855969451,0.011216430296082,1.11731532246091,0.527166349579532,0.860806430594862,315.71882212937,0.607160926492585
4,25,26.5525696509185,2.89520851345896,4.52981931512069,4.41352085529676,2.1336513805671,0.0272197283811386,0.576677090539417,0.415243462174237,0.93505697983031,314.378675129136,0.61869172477841
5,25,22.7097033491167,1.96462742529887,4.15185435115831,4.87940319466748,1.95041085283675,0.0105377632976013,1.11711453476523,0.501567462923,0.955164171098013,316.652463774688,0.684451354878085
6,25,21.3788959637711,2.9200537891186,4.57720582881,4.75945694442752,2.89038750947311,0.0206828148274956,0.924883270408653,0.486674515188096,0.925582533318865,313.88464028704,0.593512550401776
7,25,24.179666824513,2.53878509765066,2.75879940689724,4.75876328272399,0.786539442949662,0.000958997675925912,0.519105589528878,2.5630244608786,1.01422588624658,338.11645839129,0.880278088913958
8,25,26.63133599952,2.42326794813162,3.85297888392366,4.40416014116717,1.8595696807925,0.0186879374941617,0.581659589206572,0.36579869892812,0.939034127154453,318.609356017706,0.574260361023501
9,25,25.3123369404161,2.6248986576968,4.48303252560136,4.60734161448629,1.15265278212223,0.0158863612988336,0.76896487319037,0.367959722528316,0.856759200738897,312.636371623292,0.553970062875287
10,25,26.5859572363693,1.83363305395135,3.52040684095098,3.79747824555452,2.78317488263728,0.00547751332994157,2.08890091486621,1.28236599571725,0.979753370969797,341.261312405102,0.675831960142839
1,30,26.3803651391654,2.33871669348333,5.07824504762322,4.20816142157072,2.31279981345653,0.0185452711092523,0.825512926263049,0.388501664240443,0.914305004390303,310.53433040299,0.581723526521871
2,30,26.8811004405071,2.17187257787655,4.99450509830568,4.00530947893209,2.31465861098576,0.0133617873581757,0.947281339865158,0.371539820780554,0.876086644833595,312.412738355392,0.565168221616872
3,30,29.1967981510641,2.22140425322198,4.67918935576759,5.08238605478155,2.98613125793546,0.00602609974983646,1.33204858356958,0.326275556947293,0.925021335335843,313.504848467033,0.641774082849514
4,30,26.859027786717,2.24068046380199,5.54490923037288,4.82647006283717,2.44579074685271,0.01193114836382,0.993020972101456,0.260719313996438,0.866837955229251,308.476838441625,0.641134932355388
5,30,29.6937300254719,2.63398758429387,4.92647231377158,4.70811508184199,2.4702005469127,0.0115463653351038,0.976398211450903,0.287976704668664,0.874837049524448,310.879510751384,0.635252789409027
6,30,28.2412259013184,2.49398614193148,3.42145539683929,4.92747131995903,1.92431026100924,0.00524383357804044,0.925985015031253,0.156475725757729,0.982765491433763,321.930429036223,0.668155242144418
7,30,28.8253938985015,2.71123583254782,4.2940968523102,5.16185763911592,2.10463061710456,0.00818279823640108,1.1990904910521,0.378746553325127,0.924995727362048,314.406092804658,0.640474990091593
8,30,29.8280698064189,1.65914563876426,3.35384154847943,3.82698245423047,2.75817799879937,0.00621517608208005,1.85487788317205,1.6349276347529,1.08295535211585,342.373240011214,0.830723249019744
9,30,28.895473412781,2.52899951002577,4.60494095016099,4.70740835908713,1.41985134378572,0.0232199080572811,0.881292824221117,0.656801392887294,0.902109774531021,313.195257761345,0.691577599293026
10,30,28.2300714347052,2.68774486161077,3.73929562267498,4.1045819609311,2.77373761548276,0.0179466892227289,0.29226455012327,0.187601653227996,0.923473739229839,321.628956363421,0.657973070265065
