"cv_set","X0_start","X0","Xb","gmax","pet_a","pet_b","sigma","NLL","mse"
1,20,29.554790471854,2.1726651588838,2.57236122924877,4.76437468548032,1.16340445718085,1.06347023442047,343.655937887085,1.03125081594161
2,20,28.0703244126099,2.02779527812045,2.63614932987189,4.75453025090514,1.15638742448325,1.04904772851293,343.703607774876,1.02535063309522
3,20,21.872870811621,1.83253230172474,2.56341583716971,4.75517447373233,1.13716567798368,1.0289610276841,344.425677420934,1.02896291665193
4,20,18.7701795586168,1.86132774930668,2.4558211194942,4.77392003328398,1.05610433768189,1.05607858523832,344.693247082854,1.02922621114607
5,20,17.2623075753272,1.7283235972059,2.40490765887025,4.72783441206748,1.15077787694945,1.06428783195027,345.101139458174,1.04220236684807
6,20,26.962607430134,2.06766069398165,2.58210182580602,4.72513067955024,1.14051583417927,1.02264189493137,343.968906659283,1.02858360275771
7,20,17.3632409713905,1.83390399761067,2.58125169765846,4.76714460491846,0.947442175701657,1.07765837060292,345.141774407782,1.02753204942055
8,20,18.0389756764861,1.91563783032293,2.44320600348368,4.78383021866866,1.10952129160416,1.06575287610695,344.892076687739,1.05767879570758
9,20,18.3592765879074,1.72033369951201,2.59002116070833,4.72556520916469,1.01499680075071,1.05001579897405,344.863925345668,1.0227023191189
10,20,23.6900868413763,2.13059959738974,2.54591009651342,4.7330363833296,1.12104641726801,1.07521897394139,344.453188374546,1.05613906900261
1,25,27.8848031897529,1.96914670896761,2.66763216299932,4.71030323203917,1.20213962774722,1.03842743306694,343.871745925027,1.03033808071371
2,25,29.4580192654001,2.13080871382809,2.66319150453995,4.71566316123745,1.16919295260183,1.05582276129748,343.825018832287,1.04282445818047
3,25,27.7890720428283,1.97436249488105,2.66535764495423,4.70278180345133,1.12004204456361,1.06775115530538,343.89659494423,1.01486993922241
4,25,26.7673692244091,1.94664964319421,2.66388307505774,4.7292349723353,1.07628478076525,1.07274478195638,344.036193859179,1.00777093265206
5,25,29.5036136520404,2.06450049508587,2.78832247512244,4.7604985256746,1.03354994683704,1.04867810661119,343.748823049602,1.01671465685783
6,25,22.8328950217194,2.11396254210487,2.50249236774718,4.75657309617541,1.07372897256126,1.06133581624903,344.122086734229,1.03811561292841
7,25,27.8630010038446,2.33286518127116,2.57829792756059,4.77792907646393,1.03479169785606,1.04847790705317,343.819623532733,1.03392474976167
8,25,25.7031060114736,2.330734437712,2.55062339244624,4.7848464846916,1.02070338311426,1.06528452306685,344.068942999094,1.03831843379866
9,25,28.206442521242,2.06663039052013,2.55600386743595,4.78787525754,1.14805859716404,1.07072078562647,344.047165164741,1.01899781049394
10,25,29.2252444107582,2.39625220582479,2.61834247045052,4.80705862018415,1.03516972942324,1.05754500752938,344.013652048111,1.04292086994158
1,30,28.8691799872896,2.11856808535837,2.75752809010911,4.75031594528151,1.02738510766982,1.05206425554889,343.717250026641,1.02321265080666
2,30,27.6861913536838,2.13140226517464,2.6393942757872,4.76802339729145,1.03856283465878,1.03955303089274,343.786630655753,1.01787267832716
3,30,26.0736351077726,2.02448861520509,2.60852630849315,4.69895020383653,1.14771223780345,1.05573037971694,343.995384129579,1.03524837107531
4,30,26.3365653724034,2.02529926831891,2.56454427603763,4.74998858849748,1.14298390783865,1.06092005615196,343.848645686554,1.02383704127792
5,30,27.9490753431924,2.10581808782271,2.59633957456721,4.74226835321611,1.17583157336021,1.03394393481515,343.802311378891,1.03803238598261
6,30,28.4779424962817,2.17283920805315,2.61875891739084,4.74282379675143,1.11985612034457,1.03869296641536,343.719451714761,1.0364702516606
7,30,27.5895137567845,2.12759280569861,2.68227438076644,4.74166652019148,1.08032333652089,1.03390738636972,343.884051745509,1.03663359903717
8,30,29.4960362833146,2.12874592719022,2.52671757390517,4.74907941567431,1.28901393319912,1.03333280351497,343.864735590075,1.04064435463594
9,30,29.3569569543637,2.14944687044322,2.59039323098644,4.75054489682497,1.18675710048564,1.0433566341865,343.657204415751,1.03665209615259
10,30,21.136501377872,2.47276952985793,2.4172123507074,4.77872319729715,0.984990174733785,1.02791637366589,344.959481286713,1.04840366246859
